DATE_ID,LOCATION,VISIT_CLASS_ID,UNIQUE_USERS
20230804,a_15146_54,Abitante abituale,9176
20230804,m_15250,Pernottante,2599
20230804,m_15250,Abitante abituale,6837
20230804,m_15250,Visitatore,7681
20230805,a_15146_60,Pernottante,3079
20230805,a_15146_60,Visitatore,6946
20230805,a_15146_60,Abitante abituale,7382
20230805,m_15178,Pernottante,730
20230805,m_15178,Visitatore,2554
20230805,m_15178,Abitante abituale,4808
20230807,m_15024,Pernottante,681
20230807,m_15024,Visitatore,2042
20230807,m_15024,Abitante abituale,3449
20230810,a_15146_38,Pernottante,2585
20230810,a_15146_38,Abitante abituale,7561
20230810,a_15146_38,Visitatore,7656
20230810,m_15085,Pernottante,1334
20230810,m_15085,Visitatore,5195
20230810,m_15085,Abitante abituale,8295
20230811,a_15146_80,Pernottante,1840
20230811,a_15146_80,Visitatore,6267
20230811,a_15146_80,Abitante abituale,6656
20230811,m_15081,Pernottante,4356
20230811,m_15081,Visitatore,10316
20230811,m_15081,Abitante abituale,20056
20230813,m_15035,Pernottante,254
20230813,m_15035,Visitatore,631
20230813,m_15035,Abitante abituale,1064
20230813,m_15087,Pernottante,1110
20230813,m_15087,Visitatore,2460
20230813,m_15087,Abitante abituale,5806
20230813,m_15173,Pernottante,1813
20230813,m_15173,Visitatore,3198
20230813,m_15173,Abitante abituale,6573
20230814,a_15146_30,Pernottante,1888
20230814,a_15146_30,Abitante abituale,4701
20230814,a_15146_30,Visitatore,6317
20230814,m_15184,Pernottante,277
20230814,m_15184,Visitatore,930
20230814,m_15184,Abitante abituale,2014
20230816,a_15146_07,Pernottante,946
20230816,a_15146_07,Abitante abituale,1514
20230816,a_15146_07,Visitatore,3274
20230817,m_15105,Pernottante,2518
20230817,m_15105,Visitatore,6598
20230817,m_15105,Abitante abituale,10169
20230819,m_15154,Pernottante,916
20230819,m_15154,Visitatore,3380
20230819,m_15154,Abitante abituale,7148
20230820,m_15019,Pernottante,257
20230820,m_15019,Visitatore,804
20230820,m_15019,Abitante abituale,1641
20230820,m_15158,Pernottante,511
20230820,m_15158,Visitatore,986
20230820,m_15158,Abitante abituale,2122
20230821,m_15136,Pernottante,150
20230821,m_15136,Visitatore,713
20230821,m_15136,Abitante abituale,1148
20230821,m_15167,Pernottante,1032
20230821,m_15167,Visitatore,3880
20230821,m_15167,Abitante abituale,4050
20230821,m_15184,Pernottante,336
20230821,m_15184,Visitatore,1358
20230821,m_15184,Abitante abituale,2254
20230823,a_15146_21,Pernottante,2156
20230823,a_15146_21,Visitatore,4735
20230823,a_15146_21,Abitante abituale,5771
20230823,m_15150,Pernottante,25
20230823,m_15150,Visitatore,200
20230823,m_15150,Abitante abituale,222
20230824,m_15074,Pernottante,2434
20230824,m_15074,Visitatore,7098
20230824,m_15074,Abitante abituale,10978
20230825,m_15038,Pernottante,489
20230825,m_15038,Visitatore,1300
20230825,m_15038,Abitante abituale,2066
20230827,m_15236,Pernottante,260
20230827,m_15236,Visitatore,1197
20230827,m_15236,Abitante abituale,1548
20230829,a_15146_12,Pernottante,2897
20230829,a_15146_12,Visitatore,7266
20230829,a_15146_12,Abitante abituale,9688
20230829,a_15146_29,Pernottante,2928
20230829,a_15146_29,Visitatore,10599
20230829,a_15146_29,Abitante abituale,10817
20230829,m_15159,Pernottante,2135
20230829,m_15159,Visitatore,6715
20230829,m_15159,Abitante abituale,9404
20230830,m_15005,Pernottante,509
20230830,m_15005,Visitatore,1900
20230830,m_15005,Abitante abituale,2963
20230901,m_15113,Pernottante,1023
20230901,m_15113,Visitatore,4195
20230901,m_15113,Abitante abituale,5627
20230901,m_15242,Pernottante,3159
20230901,m_15242,Abitante abituale,11492
20230901,m_15242,Visitatore,14040
20230902,m_15036,Pernottante,4056
20230902,m_15036,Visitatore,12403
20230902,m_15036,Abitante abituale,20231
20230903,a_15146_29,Pernottante,2729
20230903,a_15146_29,Visitatore,8455
20230903,a_15146_29,Abitante abituale,11695
20230903,a_15146_7,Pernottante,8177
20230903,a_15146_7,Abitante abituale,15398
20230903,a_15146_7,Visitatore,17793
20230903,m_15044,Pernottante,1438
20230903,m_15044,Visitatore,5059
20230903,m_15044,Abitante abituale,5192
20230903,m_15213,Pernottante,1108
20230903,m_15213,Visitatore,5870
20230903,m_15213,Abitante abituale,11075
20230904,a_15146_09,Pernottante,387
20230904,a_15146_09,Visitatore,1599
20230904,a_15146_09,Abitante abituale,1803
20230904,m_15027,Pernottante,4324
20230904,m_15027,Visitatore,14060
20230904,m_15027,Abitante abituale,27708
20230905,m_15204,Pernottante,959
20230905,m_15204,Visitatore,4314
20230905,m_15204,Abitante abituale,7066
20230908,a_15146_81,Pernottante,2029
20230908,a_15146_81,Visitatore,8373
20230908,a_15146_81,Abitante abituale,10596
20230908,a_15146_82,Pernottante,1752
20230908,a_15146_82,Abitante abituale,7383
20230908,a_15146_82,Visitatore,9960
20230908,m_15166,Pernottante,7355
20230908,m_15166,Visitatore,25467
20230908,m_15166,Abitante abituale,33164
20230909,m_15085,Pernottante,2203
20230909,m_15085,Visitatore,7829
20230909,m_15085,Abitante abituale,11164
20230909,m_15209,Pernottante,26671
20230909,m_15209,Visitatore,41777
20230909,m_15209,Abitante abituale,55873
20230910,a_15146_81,Pernottante,2261
20230910,a_15146_81,Visitatore,6241
20230910,a_15146_81,Abitante abituale,10571
20230911,a_15146_80,Pernottante,2517
20230911,a_15146_80,Abitante abituale,13011
20230911,a_15146_80,Visitatore,16245
20230912,m_15010,Pernottante,1689
20230912,m_15010,Visitatore,6610
20230912,m_15010,Abitante abituale,8015
20230913,a_15146_010,Pernottante,129
20230913,a_15146_010,Abitante abituale,136
20230913,a_15146_010,Visitatore,926
20230913,a_15146_4,Pernottante,8103
20230913,a_15146_4,Abitante abituale,16456
20230913,a_15146_4,Visitatore,29488
20230913,m_15016,Pernottante,767
20230913,m_15016,Abitante abituale,2424
20230913,m_15016,Visitatore,4765
20230913,m_15061,Pernottante,157
20230913,m_15061,Abitante abituale,1279
20230913,m_15061,Visitatore,1415
20230914,m_15070,Pernottante,5722
20230914,m_15070,Visitatore,22112
20230914,m_15070,Abitante abituale,28480
20230914,m_15157,Pernottante,2867
20230914,m_15157,Visitatore,14808
20230914,m_15157,Abitante abituale,15051
20230914,m_15221,Pernottante,1334
20230914,m_15221,Abitante abituale,7880
20230914,m_15221,Visitatore,9516
20230915,a_15146_17,Pernottante,6547
20230915,a_15146_17,Abitante abituale,16726
20230915,a_15146_17,Visitatore,24403
20230916,m_15077,Pernottante,13374
20230916,m_15077,Visitatore,30101
20230916,m_15077,Abitante abituale,51455
20230916,m_15078,Pernottante,667
20230916,m_15078,Visitatore,1719
20230916,m_15078,Abitante abituale,4012
20230916,m_15243,Pernottante,1708
20230916,m_15243,Abitante abituale,6191
20230916,m_15243,Visitatore,9059
20230919,m_15108,Pernottante,3113
20230919,m_15108,Visitatore,13572
20230919,m_15108,Abitante abituale,16779
20230919,m_15154,Pernottante,1912
20230919,m_15154,Visitatore,8489
20230919,m_15154,Abitante abituale,11285
20230919,m_15179,Pernottante,1125
20230919,m_15179,Abitante abituale,4839
20230919,m_15179,Visitatore,5150
20230927,m_15131,Pernottante,561
20230927,m_15131,Visitatore,3239
20230927,m_15131,Abitante abituale,4691
20230927,m_15140,Pernottante,2201
20230927,m_15140,Visitatore,7855
20230927,m_15140,Abitante abituale,11937
20230929,m_15012,Pernottante,2029
20230929,m_15012,Visitatore,7098
20230929,m_15012,Abitante abituale,13610
20230929,m_15131,Pernottante,585
20230929,m_15131,Visitatore,3465
20230929,m_15131,Abitante abituale,4710
20230930,m_15026,Pernottante,780
20230930,m_15026,Abitante abituale,2564
20230930,m_15026,Visitatore,2838
20230930,m_15164,Pernottante,796
20230930,m_15164,Visitatore,1947
20230930,m_15164,Abitante abituale,2485
20231001,m_15221,Pernottante,1831
20231001,m_15221,Visitatore,7762
20231001,m_15221,Abitante abituale,7778
20231002,m_15118,Pernottante,7471
20231002,m_15118,Visitatore,33526
20231002,m_15118,Abitante abituale,44215
20231003,a_15146_37,Pernottante,3954
20231003,a_15146_37,Abitante abituale,17333
20231003,a_15146_37,Visitatore,17496
20231003,m_15219,Pernottante,584
20231003,m_15219,Visitatore,3341
20231003,m_15219,Abitante abituale,3838
20231005,a_15146_78,Pernottante,1699
20231005,a_15146_78,Visitatore,5506
20231005,a_15146_78,Abitante abituale,9507
20231006,m_15110,Pernottante,384
20231006,m_15110,Visitatore,1618
20231006,m_15110,Abitante abituale,2432
20231006,m_15151,Pernottante,565
20231006,m_15151,Visitatore,1544
20231006,m_15151,Abitante abituale,3656
20231007,a_15146_20,Pernottante,2875
20231007,a_15146_20,Abitante abituale,7774
20231007,a_15146_20,Visitatore,10212
20231007,a_15146_37,Pernottante,3740
20231007,a_15146_37,Visitatore,9303
20231007,a_15146_37,Abitante abituale,16297
20231007,m_15122,Pernottante,1096
20231007,m_15122,Visitatore,2488
20231007,m_15122,Abitante abituale,2839
20231008,m_15024,Pernottante,980
20231008,m_15024,Visitatore,2421
20231008,m_15024,Abitante abituale,4958
20231008,m_15169,Pernottante,1063
20231008,m_15169,Visitatore,3947
20231008,m_15169,Abitante abituale,8098
20231009,a_15146_37,Pernottante,3878
20231009,a_15146_37,Visitatore,15442
20231009,a_15146_37,Abitante abituale,17313
20231010,m_15184,Pernottante,413
20231010,m_15184,Visitatore,2445
20231010,m_15184,Abitante abituale,3430
20231011,m_15194,Pernottante,511
20231011,m_15194,Visitatore,3129
20231011,m_15194,Abitante abituale,4165
20231012,a_15146_14,Pernottante,10223
20231012,a_15146_14,Abitante abituale,18645
20231012,a_15146_14,Visitatore,25230
20231012,a_15146_41,Pernottante,3913
20231012,a_15146_41,Abitante abituale,13834
20231012,a_15146_41,Visitatore,15149
20231012,m_15219,Pernottante,600
20231012,m_15219,Visitatore,3247
20231012,m_15219,Abitante abituale,3862
20231014,a_15146_53,Pernottante,3845
20231014,a_15146_53,Visitatore,7902
20231014,a_15146_53,Abitante abituale,11326
20231018,m_15010,Pernottante,1685
20231018,m_15010,Visitatore,5701
20231018,m_15010,Abitante abituale,8377
20231018,m_15014,Pernottante,828
20231018,m_15014,Visitatore,3179
20231018,m_15014,Abitante abituale,3323
20231018,m_15036,Pernottante,4189
20231018,m_15036,Visitatore,14410
20231018,m_15036,Abitante abituale,23072
20231019,m_15112,Pernottante,108
20231019,m_15112,Visitatore,465
20231019,m_15112,Abitante abituale,1024
20231020,m_15007,Pernottante,515
20231020,m_15007,Visitatore,1797
20231020,m_15007,Abitante abituale,3453
20231020,m_15077,Pernottante,12306
20231020,m_15077,Visitatore,34613
20231020,m_15077,Abitante abituale,55498
20231022,a_15146_65,Pernottante,2663
20231022,a_15146_65,Visitatore,7823
20231022,a_15146_65,Abitante abituale,10842
20231022,m_15202,Pernottante,556
20231022,m_15202,Abitante abituale,1037
20231022,m_15202,Visitatore,1630
20231023,m_15177,Pernottante,710
20231023,m_15177,Visitatore,2629
20231023,m_15177,Abitante abituale,4529
20231025,a_15146_9,Pernottante,5429
20231025,a_15146_9,Abitante abituale,14379
20231025,a_15146_9,Visitatore,19182
20231027,m_15093,Pernottante,8101
20231027,m_15093,Visitatore,29830
20231027,m_15093,Abitante abituale,33156
20231028,a_15146_82,Pernottante,2265
20231028,a_15146_82,Abitante abituale,8343
20231028,a_15146_82,Visitatore,9611
20231028,m_15082,Pernottante,542
20231028,m_15082,Visitatore,1811
20231028,m_15082,Abitante abituale,2195
20231028,m_15165,Pernottante,454
20231028,m_15165,Abitante abituale,851
20231028,m_15165,Visitatore,1411
20231029,a_15146_27,Pernottante,5027
20231029,a_15146_27,Visitatore,11089
20231029,a_15146_27,Abitante abituale,16949
20231101,a_15146_25,Pernottante,3350
20231101,a_15146_25,Visitatore,8382
20231101,a_15146_25,Abitante abituale,11769
20231102,a_15146_14,Pernottante,7463
20231102,a_15146_14,Abitante abituale,17394
20231102,a_15146_14,Visitatore,19177
20231102,m_15140,Pernottante,2286
20231102,m_15140,Visitatore,6871
20231102,m_15140,Abitante abituale,11951
20231102,m_15184,Pernottante,356
20231102,m_15184,Visitatore,1745
20231102,m_15184,Abitante abituale,2771
20231104,a_15146_77,Pernottante,1587
20231104,a_15146_77,Visitatore,5978
20231104,a_15146_77,Abitante abituale,8278
20231104,m_15086,Pernottante,3950
20231104,m_15086,Visitatore,10296
20231104,m_15086,Abitante abituale,13583
20231106,m_15243,Pernottante,1423
20231106,m_15243,Visitatore,6788
20231106,m_15243,Abitante abituale,7024
20231107,a_15146_25,Pernottante,3446
20231107,a_15146_25,Abitante abituale,12436
20231107,a_15146_25,Visitatore,12843
20231108,m_15011,Abitante abituale,10497
20231108,m_15011,Pernottante,15533
20231108,m_15011,Visitatore,33550
20231108,m_15055,Pernottante,532
20231108,m_15055,Visitatore,2037
20231108,m_15055,Abitante abituale,2563
20231111,m_15185,Pernottante,723
20231111,m_15185,Visitatore,2844
20231111,m_15185,Abitante abituale,3559
20231112,m_15175,Pernottante,5955
20231112,m_15175,Visitatore,13558
20231112,m_15175,Abitante abituale,27730
20231113,a_15146_73,Pernottante,4432
20231113,a_15146_73,Visitatore,13229
20231113,a_15146_73,Abitante abituale,14195
20231115,m_15157,Pernottante,3338
20231115,m_15157,Visitatore,16388
20231115,m_15157,Abitante abituale,17523
20231116,a_15146_64,Pernottante,3921
20231116,a_15146_64,Abitante abituale,11679
20231116,a_15146_64,Visitatore,14169
20231116,m_15171,Pernottante,6103
20231116,m_15171,Visitatore,17674
20231116,m_15171,Abitante abituale,23848
20231119,a_15146_53,Pernottante,4104
20231119,a_15146_53,Visitatore,8381
20231119,a_15146_53,Abitante abituale,13113
20231119,m_15178,Pernottante,985
20231119,m_15178,Visitatore,3415
20231119,m_15178,Abitante abituale,6061
20231120,m_15213,Pernottante,914
20231120,m_15213,Visitatore,7959
20231120,m_15213,Abitante abituale,12241
20231121,a_15146_66,Pernottante,3298
20231121,a_15146_66,Abitante abituale,11845
20231121,a_15146_66,Visitatore,13164
20231121,m_15171,Pernottante,6118
20231121,m_15171,Visitatore,17460
20231121,m_15171,Abitante abituale,23654
20231122,m_15059,Pernottante,2110
20231122,m_15059,Visitatore,10167
20231122,m_15059,Abitante abituale,19534
20231123,a_15146_61,Pernottante,14804
20231123,a_15146_61,Abitante abituale,24384
20231123,a_15146_61,Visitatore,42456
20231123,a_15146_73,Pernottante,3455
20231123,a_15146_73,Visitatore,13412
20231123,a_15146_73,Abitante abituale,13850
20231123,m_15086,Pernottante,3428
20231123,m_15086,Visitatore,11089
20231123,m_15086,Abitante abituale,14324
20231123,m_15106,Pernottante,1487
20231123,m_15106,Visitatore,5391
20231123,m_15106,Abitante abituale,7302
20231126,a_15146_68,Pernottante,5883
20231126,a_15146_68,Abitante abituale,15560
20231126,a_15146_68,Visitatore,19800
20231127,a_15146_21,Pernottante,4393
20231127,a_15146_21,Visitatore,11520
20231127,a_15146_21,Abitante abituale,11532
20231127,m_15150,Pernottante,67
20231127,m_15150,Abitante abituale,292
20231127,m_15150,Visitatore,394
20231128,a_15146_69,Pernottante,6142
20231128,a_15146_69,Abitante abituale,20119
20231128,a_15146_69,Visitatore,29938
20231128,a_15146_8,Pernottante,10690
20231128,a_15146_8,Abitante abituale,22839
20231128,a_15146_8,Visitatore,34559
20231129,m_15139,Pernottante,811
20231129,m_15139,Visitatore,4267
20231129,m_15139,Abitante abituale,5609
20231129,m_15154,Pernottante,1625
20231129,m_15154,Visitatore,8308
20231129,m_15154,Abitante abituale,11272
20231130,m_15015,Pernottante,1866
20231130,m_15015,Visitatore,6589
20231130,m_15015,Abitante abituale,8256
20231201,m_15071,Pernottante,363
20231201,m_15071,Visitatore,2369
20231201,m_15071,Abitante abituale,2917
20231201,m_15171,Pernottante,6221
20231201,m_15171,Visitatore,18724
20231201,m_15171,Abitante abituale,23799
20231203,a_15146_77,Pernottante,1865
20231203,a_15146_77,Visitatore,6679
20231203,a_15146_77,Abitante abituale,9946
20231203,m_15113,Pernottante,1037
20231203,m_15113,Visitatore,2895
20231203,m_15113,Abitante abituale,6048
20231204,m_15247,Pernottante,780
20231204,m_15247,Visitatore,3519
20231204,m_15247,Abitante abituale,4229
20231212,a_15146_57,Pernottante,5275
20231212,a_15146_57,Abitante abituale,17356
20231212,a_15146_57,Visitatore,22562
20231212,m_15242,Pernottante,3577
20231212,m_15242,Abitante abituale,13537
20231213,a_15146_29,Pernottante,3898
20231213,a_15146_29,Abitante abituale,13593
20231213,a_15146_29,Visitatore,14584
20231213,m_15086,Pernottante,3322
20231213,m_15086,Visitatore,11158
20231213,m_15086,Abitante abituale,13960
20231213,m_15251,Pernottante,514
20231213,m_15251,Visitatore,1704
20231213,m_15251,Abitante abituale,3449
20231214,a_15146_36,Pernottante,4498
20231214,a_15146_36,Abitante abituale,12506
20231214,a_15146_36,Visitatore,13394
20231214,a_15146_65,Pernottante,2340
20231214,a_15146_65,Abitante abituale,9530
20231218,m_15015,Pernottante,1889
20231218,m_15015,Visitatore,6296
20231218,m_15015,Abitante abituale,8019
20231219,a_15146_22,Pernottante,6407
20231219,a_15146_22,Abitante abituale,19077
20231219,a_15146_22,Visitatore,37356
20231220,a_15146_76,Pernottante,3071
20231220,a_15146_76,Abitante abituale,11815
20231220,a_15146_76,Visitatore,12071
20231222,m_15082,Pernottante,544
20231222,m_15082,Visitatore,2087
20231222,m_15082,Abitante abituale,2222
20231222,m_15178,Pernottante,1246
20231222,m_15178,Visitatore,4990
20231222,m_15178,Abitante abituale,6313
20231222,m_15224,Pernottante,678
20231222,m_15224,Visitatore,2931
20231222,m_15224,Abitante abituale,3440
20231224,a_15146_53,Pernottante,5041
20231224,a_15146_53,Visitatore,6969
20231224,a_15146_53,Abitante abituale,11233
20231225,m_15211,Pernottante,3611
20231225,m_15211,Visitatore,7297
20231225,m_15211,Abitante abituale,10629
20231226,a_15146_40,Pernottante,3177
20231226,a_15146_40,Abitante abituale,8549
20231226,a_15146_40,Visitatore,8973
20231227,m_15076,Pernottante,1636
20231227,m_15076,Visitatore,4798
20231227,m_15076,Abitante abituale,10955
20231229,m_15015,Pernottante,1974
20231229,m_15015,Visitatore,3930
20231229,m_15015,Abitante abituale,6275
20231229,m_15078,Pernottante,573
20231229,m_15078,Visitatore,1526
20231229,m_15078,Abitante abituale,4044
20231231,m_15213,Pernottante,1898
20231231,m_15213,Visitatore,5469
20231231,m_15213,Abitante abituale,9881
20230130,m_15076,Pernottante,746
20230130,m_15076,Abitante abituale,11278
20230220,m_15139,Pernottante,1303
20230220,m_15139,Abitante abituale,5500
20231212,m_15242,Visitatore,15686
20231214,a_15146_65,Visitatore,7003
20230101,a_15146_10,Pernottante,6269
20230101,a_15146_10,Visitatore,10056
20230101,a_15146_10,Abitante abituale,11130
20230101,a_15146_68,Pernottante,6510
20230101,a_15146_68,Visitatore,11586
20230101,a_15146_68,Abitante abituale,12843
20230102,m_15167,Pernottante,1544
20230102,m_15167,Visitatore,5007
20230102,m_15167,Abitante abituale,5573
20230104,m_15169,Pernottante,1285
20230104,m_15169,Visitatore,4331
20230104,m_15169,Abitante abituale,8618
20230106,m_15078,Pernottante,663
20230106,m_15078,Visitatore,1728
20230106,m_15078,Abitante abituale,3892
20230107,m_15182,Pernottante,8924
20230107,m_15182,Visitatore,16788
20230107,m_15182,Abitante abituale,35416
20230108,a_15146_04,Pernottante,479
20230108,a_15146_04,Abitante abituale,1564
