categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Concerti,22-10-24,2024-10-21,"Via Giuseppe di Vittorio, Milano, MI",Unipol Forum di Assago,Mahmood in concerto a Milano (e dove acquistare i biglietti),https://www.milanotoday.it/eventi/concerto-mahmood-biglietti.html,Musica e vita notturna,"Via Giuseppe Di Vittorio, Pontesesto, Rozzano, Milano, Lombardia, 20072, Italia",45.3848731,9.1854672
Spettacoli,22-10-24,2024-10-22,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,Omaggio a Nureyev,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2024-2025/omaggio-a-nureyev-gala-di-danza,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Spettacoli,22-10-24,2024-10-22,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,Le domande che ti cambiano la vita,https://www.teatro.it/spettacoli/legnano/galleria/2024-2025/gianluca-gotto-le-domande-che-ti-cambiano-la-vita,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5948853,8.9184024
Spettacoli,22-10-24,2024-10-22,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,DDT,https://www.teatro.it/spettacoli/milano/arcimboldi/2024-2025/ddt,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Spettacoli,22-10-24,2024-10-22,"Via Gaudenzio Fantoli,9,20138, Milano, MI,20138, Milano, MI,Italia",Fabrique,All Born Screaming Tour,https://www.teatro.it/spettacoli/milano/fabrique/2024-2025/st-vincent-all-born-screaming-tour,Teatro e spettacolo,"20138, Italy",45.4643,9.1895
,22-10-24,2024-10-22,"Corso di Porta Romana, 63, Milano, MI",Teatro Carcano,A Milano è ocean mania,https://www.milanotoday.it/eventi/a-milano-e-ocean-mania-i-film-dell-ocean-film-festival-arrivano-sui-grandi-schermi-italiani-portando-la-bellezza-degli-oceani-in-citta.html,Non classificato,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
,26-10-24,2024-10-22,"Corso Garibaldi, 89/A, Milano, MI",Casa degli Artisti,Vivavoce week: giornata internazionale della consapevolezza sulla balbuzie,https://www.milanotoday.it/eventi/giornata-internazionale-della-consapevolezza-sulla-balbuzie-22-ottobre-vivavoce-week-cinque-giorni-di-incontri-ed-eventi-vivavoce.html,Non classificato,"89a, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4766585,9.1833827
Spettacoli,22-10-24,2024-10-22,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Ocean Film Festival World Tour Italia,https://www.teatro.it/spettacoli/milano/carcano/2024-2025/ocean-film-festival-world-tour-italia,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
,23-10-24,2024-10-23,"Via Antonio Kramer, 20, Milano, MI",Libreria Antigone,La bambina che beveva cioccolata di Laura Monticelli,https://www.milanotoday.it/eventi/l-associazione-meti-presenta-la-bambina-che-beveva-cioccolata-di-laura-monticelli-ed-nuovi-autori-e-camminare-sulle-uova-arteterapia-e-abuso-nell-infanzia-un-incontro-possibile-di-mariapaola-parma-laura-monticelli-e-mariapaola-parma.html,Non classificato,"Antigone, 20, Via Antonio Kramer, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4709736,9.2086695
Spettacoli,23-10-24,2024-10-23,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Dio è una signora di mezza età,https://www.teatro.it/spettacoli/milano/martinitt/2024-2025/emanuela-grimalda-dio-e-una-signora-di-mezza-eta,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4798362,9.2457864
Spettacoli,24-10-24,2024-10-24,"Via Lattanzio 58/A,20137, Milano, MI,Italia",deSidera Teatro Oscar,Paolo Cevoli Show,https://www.teatro.it/spettacoli/milano/desidera-teatro-oscar/2024-2025/paolo-cevoli-show,Teatro e spettacolo,"Teatro Oscar DeSidera, 58/A, Via Lattanzio, Umbria - Molise, Municipio 4, Milano, Lombardia, 20137, Italia",45.4523298,9.2167181
,24-10-24,2024-10-24,"Via Carlo Tenca, 7, Milano, MI",Spazio Tenca,'Per diventare Eduardo' il nuovo romanzo di Giuliano Pavone,https://www.milanotoday.it/eventi/per-diventare-eduardo-il-nuovo-romanzo-di-giuliano-pavone-giuliano-pavone.html,Non classificato,"7, Via Carlo Tenca, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4803275,9.2013489
,24-10-24,2024-10-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Torna il grande appuntamento con TEDxMilano,https://www.milanotoday.it/eventi/torna-il-grande-appuntamento-con-tedxmilano-xi-edizione-liberta.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924
Incontro/presentazione,24-10-24,2024-10-24,"via Brera, 28, Milano, MI",Pinacoteca di Brera,I sentieri della meditazione,,Formazione e networking,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707
Spettacoli,24-10-24,2024-10-24,"Via Pietrasanta 14,20124, Milano, MI,Italia",Magazzini Generali,Tour 2024,https://www.teatro.it/spettacoli/milano/magazzini-generali/2024-2025/petit-tour,Teatro e spettacolo,"14, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4438506,9.1964489
,24-10-24,2024-10-24,"Via della Chiesa, 22, Milano, MI",Cinema Teatro Troisi,Lontano. Intorno alle migrazioni sanitarie,https://www.milanotoday.it/eventi/biglietti-gratuiti-disponibili-da-oggi-per-lontano-intorno-alle-migrazioni-sanitarie-a-teatro-il-reading-con-musiche-dal-vivo-che-racconta-con-il-cuore-le-storie-di-chi-ha-viaggiato-e-viaggia-per-curarsi.html,Non classificato,"Via della Chiesa, Casirate Olona, Lacchiarella, Milano, Lombardia, 20084, Italia",45.3051564,9.1665723
,24-10-24,2024-10-24,"Via Pasquale Sottocorno, 27, Milano, MI",Art Luxury,Rivela Laveri,https://www.milanotoday.it/eventi/rivela-laveri-mostra-personale-di-giorgio-laveri-giorgio-laveri.html,Non classificato,"Ricci Osteria, 27, Via Pasquale Sottocorno, XXII Marzo, Municipio 4, Milano, Lombardia, 20129, Italia",45.4662072,9.2119112
,07-11-24,2024-10-25,"Corso Magenta, 63, Milano, MI",Studio d’arte SL - Palazzo delle Stelline,Samantha Lina apre le porte del suo studio a Milano,https://www.milanotoday.it/eventi/l-artista-samantha-lina-apre-le-porte-del-suo-studio-a-milano-samantha-lina.html,Non classificato,"Fondazione ENI Enrico Mattei, 63, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.465603,9.1715837
Spettacoli,25-10-24,2024-10-25,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,Dead Inside - World Comedy Tour,https://www.teatro.it/spettacoli/milano/dal-verme/2024-2025/bianca-del-rio-dead-inside-world-comedy-tour,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924
Spettacoli,25-10-24,2024-10-25,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Condominio Mon Amour,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2024-2025/giacomo-poretti-daniela-cristofori-condominio-mon-amour,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
,27-10-24,2024-10-25,"Viale Luigi Camoens, Milano, MI",Torre Branca,Milano dall’alto: salita in Torre Branca,https://www.milanotoday.it/eventi/milano-dall-alto-salita-in-torre-branca-offerta-da-eventi-milano-aperitivo-e-party.html,Non classificato,"Viale Luigi Camoens, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",45.4729814,9.1728556
Spettacoli,25-10-24,2024-10-25,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Unipol Forum,An evening with Dream Theater,https://www.teatro.it/spettacoli/assago/unipol-forum-ex-mediolanum-forum/2024-2025/dream-theater-an-evening-with-dream-theater,Teatro e spettacolo,"20090, Italy",45.407,9.1083
,07-11-24,2024-10-25,"Corso Magenta, 63, Milano, MI",Studio d’arte SL,Samantha Lina. La danza nel giardino,https://www.milanotoday.it/eventi/samantha-lina-la-danza-nel-giardino-samantha-lina.html,Non classificato,"Fondazione ENI Enrico Mattei, 63, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.465603,9.1715837
Spettacoli,25-10-24,2024-10-25,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Elvis - The Musical,https://www.teatro.it/spettacoli/milano/arcimboldi/2024-2025/regia-maurizio-colombi-elvis-the-musical,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Cibo e Vino,27-10-24,2024-10-25,"Via Giulio Cesare Procaccini, 4, Milano, MI",Fabbrica del Vapore,Il Festival di Street Food nel cuore di Milano,https://www.milanotoday.it/eventi/festival-street-food-fabbrica-vapore.html,Enogastronomia,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796
,26-10-24,2024-10-25,"Via Pietrasanta, 16, Milano, MI",Magazzini Generali,Laurent Garnier ai Magazzini Generali,https://www.milanotoday.it/eventi/laurent-garnier-ai-magazzin-generali-laurent-garnier.html,Non classificato,"16, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4440954,9.1951652
,03-11-24,2024-10-25,"Via Giuseppe di Vittorio, 2, Milano, MI",CENTRO SPORTIVO DI SENAGO,Sagra della cassoeula e dei bolliti misti,https://www.milanotoday.it/eventi/sagra-della-cassoeula-e-dei-bolliti-misti.html,Non classificato,"28/2, Via Giuseppe Di Vittorio, Foramagno, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4270849,9.2880658
,03-05-25,2024-10-26,"Via dell'Allodola, 5, Milano, MI","Teatro ""La Creta""","Festival musicale della creta 24-25 ""Ricordare per vivere""",https://www.milanotoday.it/eventi/festival-musicale-della-creta-24-25-ricordare-per-vivere-vari.html,Non classificato,"Via dell'Allodola, Lorenteggio, Municipio 6, Milano, Lombardia, 20147, Italia",45.454862,9.1195068
Incontri,27-10-24,2024-10-26,"Via Angelo Mosso, Milano, MI",Mosso,"A Milano l'evento dedicato agli ""organizzatori professionisti"" (e a chi vuole diventarlo)",https://www.milanotoday.it/eventi/evento-apoi-milano-mosso.html,Formazione e networking,"Via Angelo Mosso, Nolo, Municipio 2, Milano, Lombardia, 20127, Italia",45.494247,9.22671
,26-10-24,2024-10-26,"Piazzale Cimitero Monumentale, Milano, MI",Davanti ingresso cimitero,Il Monumentale di Milano: una città silenziosa,https://www.milanotoday.it/eventi/il-monumentale-i-milano-una-citta-silenziosa-italia-in-tour.html,Non classificato,"Piazzale Cimitero Monumentale, Sarpi, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4857409,9.1815302
Disco&Feste,26-10-24,2024-10-26,"Via Valtellina, 25, Milano, MI",Alcatraz Milano,La festa indie (con karaoke) all'Alcatraz di Milano,https://www.milanotoday.it/eventi/festa-indie-karaoke-alcatraz-milano.html,Musica e vita notturna,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768
Spettacoli,26-10-24,2024-10-26,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,Ti posso spiegare,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2024-2025/katia-follesa-angelo-pisani-ti-posso-spiegare,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Altro,26-10-24,2024-10-26,"via Brera, 28, Milano, MI",Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,Cento Pagine,,Altri eventi,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707
,26-10-24,2024-10-26,"Piazza dei Mercanti, Milano, MI",Presso il pozzo,"Milano oscura: tra antiche carceri, il palazzo del diavolo e inquietudini",https://www.milanotoday.it/eventi/milano-oscura-tra-antiche-carceri-il-palazzo-del-diavolo-e-inquietudini-italia-in-tour.html,Non classificato,"Piazza dei Mercanti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4646599,9.1876261
,26-10-24,2024-10-26,"Via Privata Angera, 3, Milano, MI",Sede MAG2,Facilitare la condivisione,https://www.milanotoday.it/eventi/facilitare-la-condivisione-elena-hogan-e-marta-scalvi.html,Non classificato,"DEAFAL ONG, 3, Via privata Angera, Maciachini - Maggiolina, Municipio 2, Milano, Lombardia, 20125, Italia",45.4942846,9.2031482
,26-10-24,2024-10-26,"Corso Garibaldi, 27, Milano, MI","CAM Garibaldi, Sala Falcone-Borsellino","Intercultura, aperte fino al 10 novembre le iscrizioni per studiare all’estero",https://www.milanotoday.it/eventi/intercultura-aperte-fino-al-10-novembre-le-iscrizioni-per-studiare-all-estero-nel-2025-26-molte-le-novita-incontro-con-i-volontari-di-intercultura-di-milano.html,Non classificato,"27, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4730231,9.18362
Mercatini,10-11-24,2024-10-26,"Corso di Porta Ticinese, 22, Milano, MI",Colonne di San Lorenzo,"A Milano torna l'evento ""all you can buy"" dello shopping",https://www.milanotoday.it/eventi/mercatino-all-you-can-buy-east-market.html,Mercati e shopping,"22, Corso di Porta Ticinese, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4584824,9.1809443
Incontri,26-10-24,2024-10-26,"Via Medici, 4, Milano, MI",Ostello Bello,La Rappresentate di Lista incontra i fan e presenta il nuovo album,https://www.milanotoday.it/eventi/la-rappresentate-di-lista-incontra-i-fan-presenta-nuovo-album.html,Formazione e networking,"Ostello Bello, 4, Via Medici, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4608716,9.1810916
,27-10-24,2024-10-26,"Via Ettore Ponti, 40, Milano, MI",BIKO,"Gato tomato presenta ""Antenne""",https://www.milanotoday.it/eventi/gato-tomato-pres-antenne-bruchero-nei-pascoli-dj-set-biko-gato-tomato.html,Non classificato,"40, Via Ettore Ponti, San Cristoforo, Municipio 6, Milano, Lombardia, 20143, Italia",45.4420773,9.1539092
Incontri,26-10-24,2024-10-26,"Via Ulrico Hoepli, 5, Milano, MI",LIBRERIA HOEPLI,"Hoepli for Kids, la rassegna che invita i più piccoli alla lettura",https://www.milanotoday.it/eventi/hoepli-for-kids-rassegna-lettura-bambini.html,Formazione e networking,"Hoepli, 5, Via Ulrico Hoepli, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4664482,9.1924078
Spettacoli,26-10-24,2024-10-26,"Via Lattanzio 58/A,20137, Milano, MI,Italia",deSidera Teatro Oscar,Arturo racconta Brachetti,https://www.teatro.it/spettacoli/milano/desidera-teatro-oscar/2024-2025/arturo-brachetti-arturo-racconta-brachetti,Teatro e spettacolo,"Teatro Oscar DeSidera, 58/A, Via Lattanzio, Umbria - Molise, Municipio 4, Milano, Lombardia, 20137, Italia",45.4523298,9.2167181
Incontri,10-11-24,2024-10-26,"Viale Pietro Toselli, Milano, MI",,L'inaugurazione del Luna Park di Legnano (e il secondo biglietto gratis per i primi 1000 visitatori),https://www.milanotoday.it/eventi/luna-park-legnano-2024-biglietti-gratis.html,Formazione e networking,"Viale Pietro Toselli, Costa di San Giorgio, Legnano, Milano, Lombardia, 20025, Italia",45.5860392,8.9208737
Spettacoli,27-10-24,2024-10-27,"Via Mosé Bianchi,94,20149, Milano, MI,Italia",Pime,Aria Tango... Bolero,https://www.teatro.it/spettacoli/milano/pime/2024-2025/balletto-di-milano-aria-tango-bolero,Teatro e spettacolo,"94, Via Mosè Bianchi, De Angeli - Monte Rosa, Municipio 7, Milano, Lombardia, 20149, Italia",45.4755322,9.1453668
Spettacoli,27-10-24,2024-10-27,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,Corvidae - Sguardi di specie,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2024-2025/marta-cuscuna-corvidae-sguardi-di-specie,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Spettacoli,27-10-24,2024-10-27,"Via Hoepli 3b,20121, Milano, MI,Italia",Auditorium San Fedele,Tributo a Fabrizio De André,https://www.teatro.it/spettacoli/milano/auditorium-san-fedele/2024-2025/candlelight-tributo-a-fabrizio-de-andre,Teatro e spettacolo,"Via Ulrico Hoepli, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4665215,9.1926359
,27-10-24,2024-10-27,"Via Carlo Porta, 2, Milano, MI",Cascina Cuccagna,Proposte d'autunno all'handmade market LeCarrousel,https://www.milanotoday.it/eventi/proposte-d-autunno-all-handmade-market-lecarrousel.html,Non classificato,"2, Via Carlo Porta, Ronco, Cernusco sul Naviglio, Milano, Lombardia, 20063, Italia",45.525964,9.3379988
Manifestazioni,27-10-24,2024-10-27,"Corso Como, Milano, MI",Milano,Crimini dell'Urss: a Milano saranno letti i nomi delle persone che il regime ha fucilato,https://www.milanotoday.it/eventi/manifestazione-russi-liberi-crimini-urss.html,Altri eventi,"Corso Como, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20100, Italia",45.4817426,9.1872468
Spettacoli,27-10-24,2024-10-27,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Una piccola Odissea,https://www.teatro.it/spettacoli/milano/carcano/2024-2025/andrea-pennacchi-una-piccola-odissea,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Spettacoli,27-10-24,2024-10-27,"Corso Venezia 2/A,20121, Milano, MI,Italia",San Babila,Actor Dei - Opera Musical,https://www.teatro.it/spettacoli/milano/san-babila/2024-2025/actor-dei-opera-musical,Teatro e spettacolo,"2a, Corso Venezia, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4670204,9.1981104
Spettacoli,27-10-24,2024-10-27,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Plaza Suite,https://www.teatro.it/spettacoli/milano/manzoni/2024-2025/corrado-tedeschi-debora-caprioglio-plaza-suite,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
,27-10-24,2024-10-27,"Via Palazzo Reale, Milano, MI",Palazzo Reale di Milano,Domenica 27 ottobre – visita guidata alla mostra “picasso lo straniero” a milano,https://www.milanotoday.it/eventi/domenica-27-ottobre-visita-guidata-alla-mostra-picasso.html,Non classificato,"Via Palazzo Reale, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4623721,9.1925622
Spettacoli,27-10-24,2024-10-27,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Mein Kampf,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2024-2025/stefano-massini-mein-kampf,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114
Spettacoli,27-10-24,2024-10-27,"Via Hoepli 3b,20121, Milano, MI,Italia",Auditorium San Fedele,Classici di Halloween,https://www.teatro.it/spettacoli/milano/auditorium-san-fedele/2024-2025/candlelight-classici-di-halloween,Teatro e spettacolo,"Via Ulrico Hoepli, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4665215,9.1926359
Spettacoli,27-10-24,2024-10-27,"Via Pietro Borsieri,37,20159, Milano, MI,Italia",Blue Note,BILLY COBHAM,https://www.teatro.it/spettacoli/milano/blue-note/2024-2025/billy-cobham,Teatro e spettacolo,"Blue Note, 37, Via Pietro Borsieri, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4895296,9.1888504
Spettacoli,27-10-24,2024-10-27,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Tarmo Peltokoski,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2024-2025/tarmo-peltokoski,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287
Spettacoli,27-10-24,2024-10-27,"Via Gaudenzio Fantoli,9,20138, Milano, MI,20138, Milano, MI,Italia",Fabrique,Nei Club 2024,https://www.teatro.it/spettacoli/milano/fabrique/2024-2025/angelina-mango-nei-club-2024,Teatro e spettacolo,"20138, Italy",45.4643,9.1895
Concerti,27-10-24,2024-10-27,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,"Dolcetto o scherzetto? Il nuovo concerto dell'Orchestra ""I Piccoli Pomeriggi Musicali""",https://www.milanotoday.it/eventi/concerto-halloween-bambini-teatro-dal-verme.html,Musica e vita notturna,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924
Sport,27-10-24,2024-10-27,"Piazza San Babila, Milano, MI",Piazza San Babila,"Walking Day 2024, la camminata non competitiva nel cuore di Milano. Orari, percorsi e come iscriversi",https://www.milanotoday.it/eventi/walking-day-2024-camminata-non-competitiva.html,Sport e attività fisica,"Piazza San Babila, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.466374,9.1977066
Concerti,15-11-24,2024-10-28,"Via Giuseppe di Vittorio, 6, Milano, MI",Unipol Forum di Assago,Ghali in concerto a Milano con tre date imperdibili,https://www.milanotoday.it/eventi/concerto-ghali-unipol-forum-assago.html,Musica e vita notturna,"6, Via Giuseppe Di Vittorio, Foramagno, Mezzate, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4355184,9.2889768
,28-10-24,2024-10-28,"Piazza Castello, 2, Milano, MI",Casa della Psicologia,Conoscere i dca per affrontarli al meglio,https://www.milanotoday.it/eventi/conoscere-i-dca-per-affrontarli-al-meglio-membri-dell-equipe-disturbi-alimentari.html,Non classificato,"Bar Castello, 2, Piazza Castello, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4690445,9.1818105
,28-10-24,2024-10-28,"Viale Monte Nero, 15, Milano, MI",Libreria Monti in Città,"""I ghiacciai raccontano"" con Giovanni Baccolo",https://www.milanotoday.it/eventi/i-ghiacciai-raccontano-con-giovanni-baccolo-giovanni-baccolo-presentato-da-flavia-cellerino.html,Non classificato,"15, Viale Monte Nero, Porta Romana, Municipio 1, Milano, Lombardia, 20135, Italia",45.4547765,9.2038581
Spettacoli,28-10-24,2024-10-28,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Duality tour,https://www.teatro.it/spettacoli/milano/arcimboldi/2024-2025/lindsey-striling-duality-tour,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
,28-10-24,2024-10-28,"Via Ulrico Hoepli, 5, Milano, MI",Libreria Hoepli,"Presentazione ""La giraffa non c'entra"" di Irene Bonino",https://www.milanotoday.it/eventi/presentazione-del-libro-la-giraffa-non-c-entra-di-ierene-bonino.html,Non classificato,"Hoepli, 5, Via Ulrico Hoepli, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4664482,9.1924078
,29-10-24,2024-10-29,"Via Varesina, 162, Milano, MI",La Forgiatura (La Serra),Risate da brivido,https://www.milanotoday.it/eventi/risate-da-brivido-una-serata-di-stand-up-comedy-e-divertimento-a-la-forgiatura-martina-catuzzi.html,Non classificato,"162, Via Varesina, Villapizzone, Garegnano, Municipio 8 di Milano, Milano, Lombardia, 20156, Italia",45.5027668,9.1396513
Spettacoli,29-10-24,2024-10-29,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Siffredi racconta Rocco,https://www.teatro.it/spettacoli/milano/arcimboldi/2024-2025/rocco-siffredi-rocco,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Spettacoli,29-10-24,2024-10-29,"Via Pietrasanta 14,20124, Milano, MI,Italia",Magazzini Generali,The White Buffalo,https://www.teatro.it/spettacoli/milano/magazzini-generali/2024-2025/the-white-buffalo,Teatro e spettacolo,"14, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4438506,9.1964489
,29-10-24,2024-10-29,"Via Valtellina, 25, Milano, MI",Alcatraz,Spiff Onyuku live all'Alcatraz di Milano,https://www.milanotoday.it/eventi/spiff-onyuku-live-all-alcatraz-di-milano-per-jazzmi-in-apertura-a-seun-kuti-egypt-80-spiff-onyuku-in-apertura-a-seun-kuti.html,Non classificato,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768
Spettacoli,29-10-24,2024-10-29,"Via Gaudenzio Fantoli,9,20138, Milano, MI,20138, Milano, MI,Italia",Fabrique,Rose Villain - Radio Trilogy Tour,https://www.teatro.it/spettacoli/milano/fabrique/2024-2025/rose-villain-tour-2024,Teatro e spettacolo,"20138, Italy",45.4643,9.1895
Spettacoli,29-10-24,2024-10-29,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Der Rosenkavalier,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2024-2025/der-rosenkavalier,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287
Spettacoli,29-10-24,2024-10-29,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,La Milonga del Fútbol,https://www.teatro.it/spettacoli/milano/manzoni/2024-2025/federico-buffa-la-milonga-del-futbol,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
,06-11-24,2024-10-29,"Via Maestri del Lavoro, Milano, MI",Spazio Arte,"Patagonia, una lunga storia d'amore",https://www.milanotoday.it/eventi/patagonia-una-lunga-storia-d-amore-2024.html,Non classificato,"Via Maestri del Lavoro, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5190654,9.1968455
,17-11-24,2024-10-29,"Via Valtellina, 5, Milano, MI",Galleria Lampo,Sheer pulses,https://www.milanotoday.it/eventi/sheer-pulses-marco-vignati.html,Non classificato,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
