categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Teatri,26-01-20,2020-01-15,"Largo Greppi, 1, Milano, MI",Piccolo Teatro Strehler,La commedia della vanità: a gennaio allo Strehler,https://www.milanotoday.it/eventi/commedia-vanita-spettacolo.html,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114
Disco&Feste,15-01-20,2020-01-15,"Via Giosuè Borsi, Milano, MI",Apollo Club,Dente legge Luciano De Crescenzo all'Apollo Club,https://www.milanotoday.it/eventi/dente-legge-de-crescenzo-apollo-club.html,Musica e vita notturna,"Via Giosuè Borsi, Navigli, Municipio 6, Milano, Lombardia, 20136, Italia",45.4474661,9.1740326
,15-03-20,2020-01-16,"Largo Corsia dei Servi, 4, Milano, MI",CMC - Centro Culturale di Milano,"I Talenti delle donne,  la mostra su due delle più grandi fotografe del '900",https://www.milanotoday.it/eventi/mostra-fotografia-gratis-centro-culturale.html,Non classificato,"Largo Corsia dei Servi, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4647722,9.1958825
,16-01-20,2020-01-16,"Via Andrea Maffei, 1, Milano, MI",Bistruccio by Workness,Finissage della mostra di tapparini al bistruccio di milano giovedì 16 gennaio,https://www.milanotoday.it/eventi/finissage-della-mostra-di-tapparini-al-bistruccio.html,Non classificato,"1, Via Andrea Maffei, XXII Marzo, Municipio 4, Milano, Lombardia, 20135, Italia",45.4588219,9.209057
Spettacoli,16-01-20,2020-01-16,"v. Cavallari 4,20013, Magenta, MI,Italia",Lirico,L'attimo fuggente,https://www.teatro.it/spettacoli/magenta/lirico/2019-2020/lattimo-fuggente,Teatro e spettacolo,"Via Brenno Cavallari, Magenta, Milano, Lombardia, 20013, Italia",45.4683141,8.8834486
Incontri,16-01-20,2020-01-16,"Via San Cristoforo, 1, Milano, MI",Teatro Alfredo Chiesa,La scuola dei quartieri 2020 e altre opportunità per le periferie della città,https://www.milanotoday.it/eventi/la-scuola-dei-quartieri-2020-e-altre-opportunita-per-le-periferie.html,Formazione e networking,"Montalcino Caffè, 1, Via San Cristoforo, San Cristoforo, Municipio 6, Milano, Lombardia, 20144, Italia",45.4477537,9.1544595
Spettacoli,16-01-20,2020-01-16,"vicolo Fiume 4,20092, Cinisello Balsamo, MI,Italia",Pax,Pesce d'aprile,https://www.teatro.it/spettacoli/cinisello-balsamo/pax/2019-2020/pesce-daprile,Teatro e spettacolo,"CineTeatro Pax, 4, Vicolo Fiume, Cinisello, Cinisello Balsamo, Zona Omogenea Milano Nord, Milano, Lombardia, 20092, Italia",45.5564874,9.2169118
Incontri,16-01-20,2020-01-16,"Via delle Ore, 3, Milano, MI",Ambrosianeum,Milano mia - la piccola stagione,https://www.milanotoday.it/eventi/milano-mia-la-piccola-stagione-angelo-cattoni-2019.html,Formazione e networking,"Ambrosianeum, 3, Via delle Ore, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4628936,9.1925597
Spettacoli,16-01-20,2020-01-16,"via Gaudenzio Ferrari 11,20123, Milano, MI,Italia",Teatro i,Cantico dei Cantici,https://www.teatro.it/spettacoli/milano/teatro-i/2019-2020/cantico-dei-cantici,Teatro e spettacolo,"Teatro i, 11, Via Gaudenzio Ferrari, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4551612,9.1767832
Incontri,17-01-20,2020-01-17,"Via Fratelli Fossati, 2, Milano, MI",Licei FAES Città Studi,Curiositas: la notte del classico al Faes,https://www.milanotoday.it/eventi/curiositas-la-notte-del-classico-al-faes-2020.html,Formazione e networking,"Via Fratelli Fossati, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4815539,9.228941
Spettacoli,17-01-20,2020-01-17,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,We Will Rock You,https://www.teatro.it/spettacoli/legnano/galleria/2019-2020/we-will-rock-you,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5948853,8.9184024
Incontri,17-01-20,2020-01-17,"Via Clerici, 10, Milano, MI",Circolo Filologico Milanese,Guerra e pace in casa tolstoj,https://www.milanotoday.it/eventi/guerra-e-pace-in-casa-tolstoj-stefania-2020.html,Formazione e networking,"10, Via Clerici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4672554,9.1870791
Teatri,26-01-20,2020-01-17,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,"""Aggiungi un posto a tavola"" al Teatro degli Arcimboldi dal 17 al 26 gennaio 2019",https://www.milanotoday.it/eventi/aggiungi-posto-tavola-arcimboldi.html,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Concerti,17-01-20,2020-01-17,"Via Pisanello, 1, Milano, MI",Centro Culturale Rosetum,Francesca Gaza-lilac for people- rjf#2,https://www.milanotoday.it/eventi/francesca-gaza-lilac-for-people-rjf-2.html,Musica e vita notturna,"Via Pisanello, Bande Nere, Municipio 7, Milano, Lombardia, 20148, Italia",45.4672182,9.140416
Incontri,17-01-20,2020-01-17,"Via Pasquale Sottocorno, 27, Milano, MI",Art Luxury,Natura luxury,https://www.milanotoday.it/eventi/natura-luxury-debora-di-lucca-2020.html,Formazione e networking,"Ricci Osteria, 27, Via Pasquale Sottocorno, XXII Marzo, Municipio 4, Milano, Lombardia, 20129, Italia",45.4662072,9.2119112
Spettacoli,17-01-20,2020-01-17,"via San Cristoforo 1,20144, Milano, MI,Italia",Alfredo Chiesa,Time Lapse,https://www.teatro.it/spettacoli/milano/alfredo-chiesa/2019-2020/time-lapse,Teatro e spettacolo,"Montalcino Caffè, 1, Via San Cristoforo, San Cristoforo, Municipio 6, Milano, Lombardia, 20144, Italia",45.4477537,9.1544595
Mostra,28-03-20,2020-01-17,"Via Senato 10, Milano, MI",Archivio di Stato di Milano,"""Nero su bianco. Carte d'archivio raccontano Leonardo""",,Arte e cultura,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223
Turismo,31-01-20,2020-01-17,"Via San Vittore, 21, Milano, MI",Museo della Scienza,Aperture straordinarie serali a prezzo speciale al Museo della Scienza: l'iniziativa,https://www.milanotoday.it/eventi/museo-scienza-aperto-sera-quando.html,Non classificato,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462
Manifestazioni,19-01-20,2020-01-18,"Via Tortona, 27, Milano, MI",Superstudio Più,"Salone della Cultura 2020: quando e dove, tutte le informazioni",https://www.milanotoday.it/eventi/salone-cultura-2020-informazioni.html,Altri eventi,"Mandarina duck, 27, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4506784,9.1634775
Incontri,18-01-20,2020-01-18,"Piazza Piero Carnelli, Milano, MI",Teatro Delfino,Spettacolo per bambini | Storia di uno scrittore,https://www.milanotoday.it/eventi/spettacolo-per-bambini-storia-di-uno-scrittore.html,Formazione e networking,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908
Incontri,18-01-20,2020-01-18,"Via Giuseppe Govone, 42, Milano, MI",Mi-Nù ristorante,"Festival nazionale del cabaret ""facce da bronzi"" VII edizione",https://www.milanotoday.it/eventi/festival-nazionale-del-cabaret-facce-da-bronzi.html,Formazione e networking,"Thai Thai, 42, Via Giuseppe Govone, Ghisolfa, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4904634,9.1663323
Incontri,18-01-20,2020-01-18,"Via Tortona, 27, Milano, MI",Superstudio Più,Comunicato stampa - Salone della cultura 2020: fondazione 3m porta in mostra “i protagonisti della dolce vita”,https://www.milanotoday.it/eventi/comunicato-stampa-salone-della-cultura-2020-fondazione-3m.html,Formazione e networking,"Mandarina duck, 27, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4506784,9.1634775
Spettacoli,18-01-20,2020-01-18,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,Capodanno con i Tomboncelli - La Verdi,https://www.teatro.it/spettacoli/milano/gerolamo/2019-2020/capodanno-con-i-tomboncelli-la-verdi,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551
Manifestazioni,18-01-20,2020-01-18,"Piazzale Antonio Baiamonti, Milano, MI",,Sabato 18 gennaio 2020 raccolta di indumenti usati diffusa a Milano,https://www.milanotoday.it/eventi/raccolta-abiti-milano-18-gennaio-2020.html,Altri eventi,"Piazzale Antonio Baiamonti, Sarpi, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4819786,9.1814404
Incontri,18-01-20,2020-01-18,"Via Giulio Cesare Procaccini, 4, Milano, MI",Spazio Fattoria,"Ecstatic dance milano - se non sei tu a danzare la tua danza, chi lo farà ... gabrielle roth",https://www.milanotoday.it/eventi/ecstatic-dance-milano-se-non-sei-tu-a-danzare-la-tua-danza-2019.html,Formazione e networking,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796
Concerti,18-01-20,2020-01-18,"Via Giuseppe di Vittorio, Milano, MI",Mediolanum Forum,Concerto di Gazzelle al Mediolanum Forum: orari e biglietti,https://www.milanotoday.it/eventi/concerto-gazzelle-forum-biglietti.html,Musica e vita notturna,"Via Giuseppe Di Vittorio, Pontesesto, Rozzano, Milano, Lombardia, 20072, Italia",45.3848731,9.1854672
Spettacoli,18-01-20,2020-01-18,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Pesce d'aprile,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2019-2020/pesce-daprile,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
Incontri,18-01-20,2020-01-18,"Viale Pasubio, 5, Milano, MI",Fondazione Giangiacomo Feltrinelli,"Fondazione Feltrinelli, arriva una giornata di giochi e letture per bambine e bambini",https://www.milanotoday.it/eventi/fondazione-feltrinelli-giochi-bambini.html,Formazione e networking,"Fondazione Giangiacomo Feltrinelli, 5, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814126,9.1843952
Spettacoli,18-01-20,2020-01-18,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Pesce d'aprile,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2019-2020/pesce-daprile,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
Disco&Feste,18-01-20,2020-01-18,"Via Circonvallazione Idroscalo, Milano, MI",Magnolia,Una serata al Magnolia con i Datura per rivivere le musiche dance anni '90,https://www.milanotoday.it/eventi/serata-magnolia-datura.html,Musica e vita notturna,"Via Circonvallazione Idroscalo, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.465095,9.2830627
Mostre,18-01-20,2020-01-18,"Via Palestro, 14, Milano, MI",Pac,"A Milano arriva 'Naturist', il tour in cui artista e pubblico sono nudi: è la prima volta in Italia",https://www.milanotoday.it/eventi/mostra-visita-nudo.html,Arte e cultura,"14, Via Palestro, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4729115,9.1995282
Manifestazioni,15-03-20,2020-01-18,"Viale Campania, 12, Milano, MI",Wow Spazio Fumetto,Allo Spazio Fumetto arriva una mostra dei Lego con oltre 50 pezzi unici d'artista,https://www.milanotoday.it/eventi/mostra-lego-spazio-fumetto.html,Altri eventi,"12, Viale Campania, Corsica, Municipio 4, Milano, Lombardia, 20133, Italia",45.4634024,9.2242161
Spettacoli,18-01-20,2020-01-18,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,Capodanno con i Tomboncelli - La Verdi,https://www.teatro.it/spettacoli/milano/gerolamo/2019-2020/capodanno-con-i-tomboncelli-la-verdi,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551
Teatri,19-01-20,2020-01-18,"Piazza Cesare Beccaria, 8, Milano, MI",Teatro Gerolamo,Burattini Ferrari al Teatro Gerolamo: in arrivo sabato 18 e domenica 19 gennaio,https://www.milanotoday.it/eventi/burattini-teatro-gerolamo.html,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551
Manifestazioni,26-01-20,2020-01-18,"Via Giuseppe Eugenio Luraghi, 11, Milano, MI",Il Centro,Un mega torneo nazionale di Monopoly con pedine a grandezza naturale,https://www.milanotoday.it/eventi/torneo-monopoly-centro-arese.html,Altri eventi,"Via Maestra, 11, Viale Giuseppe Eugenio Luraghi, Valera, Arese, Milano, Lombardia, 20044, Italia",45.5638918,9.0510987
Cinema,18-01-20,2020-01-18,"Viale Fulvio Testi, 121, Milano, MI",MIC – Museo Interattivo del Cinema,Craxi a Milano nei cortometraggi della Cineteca Italiana,https://www.milanotoday.it/eventi/film-craxi-museo-cinema.html,Arte e cultura,"Fondazione Cineteca Italiana, 121, Viale Fulvio Testi, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20126, Italia",45.5133792,9.2039096
Spettacoli,19-01-20,2020-01-19,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,La cena delle belve,https://www.teatro.it/spettacoli/milano/carcano/2019-2020/la-cena-delle-belve,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Incontri,19-01-20,2020-01-19,"Viale Emilio Alemagna, 6, Milano, MI",Triennale,"In Triennale arriva la Festa della Filosofia con scrittori, critici e il grande fumettista Zerocalcare",https://www.milanotoday.it/eventi/festa-filosofia-zerocalcare-triennale.html,Formazione e networking,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Spettacoli,19-01-20,2020-01-19,"piazza Piero Carnelli,20138, Milano, MI,Italia",Delfino,Il sol ci ha dato alla testa,https://www.teatro.it/spettacoli/milano/delfino/2019-2020/il-sol-ci-ha-dato-alla-testa,Teatro e spettacolo,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908
Spettacoli,19-01-20,2020-01-19,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,"Quel che accadde a Jack, Jack, Jack e Jack",https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2019-2020/quel-che-accadde-a-jack-jack-jack-e-jack,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
Spettacoli,19-01-20,2020-01-19,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Il mio nome è Caino,https://www.teatro.it/spettacoli/milano/menotti/2019-2020/il-mio-nome-e-caino,Teatro e spettacolo,"11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699888,9.2132156
Mercatini,19-01-20,2020-01-19,"Via Mecenate, 88, Milano, MI",East Market,East Market inaugura il 2020: ecco la nuova edizione del famoso mercatino vintage,https://www.milanotoday.it/eventi/east-market-nuovo-mercatino-2020.html,Mercati e shopping,"Via Mecenate, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4529888,9.2481173
Spettacoli,19-01-20,2020-01-19,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Belle ripiene,https://www.teatro.it/spettacoli/milano/manzoni/2019-2020/belle-ripiene,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Spettacoli,19-01-20,2020-01-19,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,Il castello degli spaventi,https://www.teatro.it/spettacoli/milano/gerolamo/2019-2020/il-castello-degli-spaventi,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551
Spettacoli,19-01-20,2020-01-19,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Il mio nome è Caino,https://www.teatro.it/spettacoli/milano/menotti/2019-2020/il-mio-nome-e-caino,Teatro e spettacolo,"11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699888,9.2132156
Spettacoli,19-01-20,2020-01-19,"C.so Matteotti,20,20121, Milano, MI,Italia",Nuovo,La cena dei cretini,https://www.teatro.it/spettacoli/milano/nuovo/2019-2020/la-cena-dei-cretini,Teatro e spettacolo,"20, Corso Giacomo Matteotti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4667336,9.1967703
Spettacoli,19-01-20,2020-01-19,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Belle ripiene,https://www.teatro.it/spettacoli/milano/manzoni/2019-2020/belle-ripiene,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Spettacoli,19-01-20,2020-01-19,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,Venere Nemica,https://www.teatro.it/spettacoli/milano/leonardo/2019-2020/venere-nemica,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901
Spettacoli,19-01-20,2020-01-19,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,Venere Nemica,https://www.teatro.it/spettacoli/milano/leonardo/2019-2020/venere-nemica,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901
Spettacoli,19-01-20,2020-01-19,"C.so Matteotti,20,20121, Milano, MI,Italia",Nuovo,La cena dei cretini,https://www.teatro.it/spettacoli/milano/nuovo/2019-2020/la-cena-dei-cretini,Teatro e spettacolo,"20, Corso Giacomo Matteotti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4667336,9.1967703
Spettacoli,19-01-20,2020-01-19,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Winston vs Churchill,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-grande/2019-2020/winston-vs-churchill,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Spettacoli,19-01-20,2020-01-19,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,"Quel che accadde a Jack, Jack, Jack e Jack",https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2019-2020/quel-che-accadde-a-jack-jack-jack-e-jack,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
Spettacoli,19-01-20,2020-01-19,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,Il castello degli spaventi,https://www.teatro.it/spettacoli/milano/gerolamo/2019-2020/il-castello-degli-spaventi,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551
Spettacoli,19-01-20,2020-01-19,"piazza Piero Carnelli,20138, Milano, MI,Italia",Delfino,Il sol ci ha dato alla testa,https://www.teatro.it/spettacoli/milano/delfino/2019-2020/il-sol-ci-ha-dato-alla-testa,Teatro e spettacolo,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908
Manifestazioni,19-01-20,2020-01-19,"Via San Dionigi, 78, Milano, MI",Cascina Nosedo,Il falò di Sant'Antonio in Cascina Nosedo 2020,https://www.milanotoday.it/eventi/falo-santantonio-2020-19-gennaio.html,Altri eventi,"Cascina Nosedo, 78, Via San Dionigi, Parco delle Abbazie, Municipio 5, Milano, Lombardia, 20139, Italia",45.4313942,9.2242775
Spettacoli,19-01-20,2020-01-19,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Shakespea Re di Napoli,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-acomea/2019-2020/shakespea-re-di-napoli,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
