categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
Visita Guidata,21-09-19,2019-09-21,"Via Castellino da Castello, Milano, MI",Luogo sconosciuto,"Teatro, Poesia, Pittura nelle immagini e nelle carte dell' Archivio Storico di Opera Pizzigoni",,Arte e cultura,"Via Castellino da Castello, Villapizzone, Ghisolfa, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.496263,9.1582592,3
Visita Guidata,22-09-19,2019-09-21,"Via S. Sisto, Milano, MI",Museo Studio Francesco Messina,"Visita guidata alla mostra ""Il Cielo ritrovato"" di Roberto Fanari",,Arte e cultura,"Via San Sisto, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4607874,9.1815495,0
Incontro/presentazione,21-09-19,2019-09-21,"Corso Magenta, Milano, MI",Museo Martinitt e Stelline,"Taglio, cucito e stampa. Un divertimento oggi un riscatto sociale ieri",,Formazione e networking,"Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4657212,9.17112,0
Visita Guidata,21-09-19,2019-09-21,"Via Giovanni Terruggia, Milano, MI",Luogo sconosciuto,"Gioco, divertimento, festa: una collezione d’arte contemporanea in una villa di delizie",,Arte e cultura,"Via Giovanni Terruggia, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5172668,9.189943,5
Visita Guidata,21-09-19,2019-09-21,"via Brera, 28, Milano, MI",Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,2 Visite guidate,,Arte e cultura,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0
Altro,22-09-19,2019-09-21,"Via Giorgio Jan, Milano, MI",Casa museo Boschi Di Stefano,Un’avventura digitale alla scoperta della Casa Museo Boschi Di Stefano,,Altri eventi,"Via Giorgio Jan, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20219, Italia",45.4775513,9.2104182,9
Visita Guidata,21-09-19,2019-09-21,"Via Senato 10, Milano, MI",Archivio di Stato di Milano,"  ""cARTE e intrattenimento. Artisti, committenza e spettacolo nei documenti dell'Archivio di Stato di Milano""",,Arte e cultura,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,0
Attività Didattica,21-09-19,2019-09-21,"via Brera, 28, Milano, MI",Pinacoteca di Brera,Coda ludica,,Formazione e networking,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0
Concerti,22-09-19,2019-09-22,"Largo Marinai d'Italia, Milano, MI",Palazzina Liberty Dario Fo e Franca Rame,"""Palazzina Liberty in musica"": arriva un programma ricco di concerti",https://www.milanotoday.it/eventi/palazzina-liberty-concerti.html,Musica e vita notturna,"Parco Vittorio Formentano, Municipio 4, Milano, Lombardia, Italia",45.4603042,9.2158439,9
Visita Guidata,22-09-19,2019-09-22,"Corso Magenta, Milano, MI",Museo Martinitt e Stelline,Vita da Martinitt e Stelline,,Arte e cultura,"Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4657212,9.17112,0
Visita Guidata,22-09-19,2019-09-22,"Via Mozart, 14, Milano, MI",Villa Necchi Campiglio,Villa Necchi vista dal basso: visita speciale agli ambienti  domestici di servizio ,,Arte e cultura,"14, Via Wolfgang Amadeus Mozart, Quartiere Boschetto, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4159579,9.0475197,8
Incontri,22-09-19,2019-09-22,"Via Marco D'Agrate, 23, Milano, MI",MGM,Boxe factory #25,https://www.milanotoday.it/eventi/boxe-factory-25.html,Formazione e networking,"Via Marco d'Agrate, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4368907,9.2139628,9
Incontri,22-09-19,2019-09-22,"Strada per Baggio, 6, Milano, MI",Ristoramente - Parco del Centenario,This is India!,https://www.milanotoday.it/eventi/this-is-india-2019.html,Formazione e networking,"6, Strada per Baggio, Quartiere Marconi, Cascina Gaggia, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4315419,9.0602418,8
Visita Guidata,22-09-19,2019-09-22,"Via Solferino, Milano, MI",Luogo sconosciuto,Arte e Immagine: l'Archivio Storico del Corriere della Sera,,Arte e cultura,"Via Solferino, Brera, Municipio 1, Milano, Lombardia, 20100, Italia",45.4790804,9.1885499,0
Concerti,22-09-19,2019-09-22,"Viale Enrico Fermi, 98, Milano, MI",Legend Club,Dead Letter Circus per la prima volta in Italia il 22 settembre 2019,https://www.milanotoday.it/eventi/dead-letter-circus-22-settembre-legend-club.html,Musica e vita notturna,"Legend Club, 98, Viale Enrico Fermi, Parco Nord, Municipio 9, Milano, Lombardia, 20161, Italia",45.5161589,9.1794377,5
Sport,22-09-19,2019-09-22,"Via Marco D'Agrate, 23, Milano, MI",MGM - Palestra e Sala Eventi,Boxe Factory torna domenica 22 settembre 2019 per la 25esima edizione,https://www.milanotoday.it/eventi/boxe-factory-22-settembre-2019.html,Sport e attività fisica,"Via Marco d'Agrate, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4368907,9.2139628,9
,05-10-19,2019-09-22,"Piazza Diocleziano, 5, Milano, MI",Centrale dell’Acqua di Milano,Contenitori d'acqua del Lambro: dal profano al sacro,https://www.milanotoday.it/eventi/lambro-profano-sacro.html,Non classificato,"5, Piazza Diocleziano, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.487436,9.1654616,3
Visita Guidata,22-09-19,2019-09-22,"Via Cesari, Milano, MI",Luogo sconosciuto,Milano e la guerra nei Bunker Breda ,,Arte e cultura,"Via Cesari, Via Antonio Cesari, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5195854,9.1871297,5
Visita Guidata,22-09-19,2019-09-22,"Corso Magenta, 15, Milano, MI",Civico Museo archeologico di Milano,Un due tre... Arte! - Cultura e intrattenimento,,Arte e cultura,"Civico museo archeologico di Milano, 15, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.465621,9.1787191,0
Visita Guidata,22-09-19,2019-09-22,"Via Meucci, Milano, MI",Luogo sconosciuto,Viaggio alla scoperta di Zambon,,Arte e cultura,"Via Antonio Meucci, Bresso, Zona Omogenea Milano Nord, Milano, Lombardia, 20091, Italia",45.5311302,9.1889262,5
,22-09-19,2019-09-22,"Via Ettore Ponti, 21, Milano, MI",,"Festa in Barona: Andrea Vitali presenta il suo romanzo ""Certe Fortune""",https://www.milanotoday.it/eventi/andrea-vitali-presenta-romanzo-certe-fortune.html,Non classificato,"La Stazione delle Biciclette, 21, Via Ettore Ponti, Barona, Municipio 6, Milano, Lombardia, 20143, Italia",45.4413328,9.1571262,7
Visita Guidata,22-09-19,2019-09-22,"Corso Garibaldi, Milano, MI",Luogo sconosciuto,"Casa Pini, Bongiovanni Radice: un racconto  tra zio e nipote",,Arte e cultura,"Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4754564,9.1836669,0
Sport,22-09-19,2019-09-22,"Via Giuseppe Eugenio Luraghi, Milano, MI",Il Centro,Al Centro di Arese si corre con Humanitas,https://www.milanotoday.it/eventi/corsa-centro-arese-humanitas.html,Sport e attività fisica,"Via Maestra, 11, Viale Giuseppe Eugenio Luraghi, Valera, Arese, Milano, Lombardia, 20044, Italia",45.5638918,9.0510987,1
Attività Didattica,22-09-19,2019-09-22,"Piazza Duomo, Milano, MI",Luogo sconosciuto,Terrazze del Duomo di Milano,,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0
,22-09-19,2019-09-22,"Via Rovello, Milano, MI",Piccolo Teatro Strehler,L'archivio storico del Piccolo Teatro apre al pubblico: ecco le visite,https://www.milanotoday.it/eventi/archivio-storico-piccolo.html,Non classificato,"Via Rovello, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4683395,9.1840472,0
Incontri,11-10-19,2019-09-23,"Via Pisanello, 1, Milano, MI",Centro Culturale Rosetum,Laura Fedele trio-rosetum jazz festival #2,https://www.milanotoday.it/eventi/laura-fedele-trio-rosetum-jazz-festival-2.html,Formazione e networking,"Via Pisanello, Bande Nere, Municipio 7, Milano, Lombardia, 20148, Italia",45.4672182,9.140416,3
Cinema,29-09-19,2019-09-23,"Via Milazzo, 9, Milano, MI",Anteo Palazzo del Cinema,Festival cervello&cinema curiosamente - Indizi di ordinaria follia,https://www.milanotoday.it/eventi/festival-cervello-cinema-curiosamente.html,Arte e cultura,"Scuola Maria Montessori, 9, Via Milazzo, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.479449,9.1875565,0
Mostre,23-09-19,2019-09-23,"Via Calatafimi, 9, Milano, MI",Spazio Lab,Faces,https://www.milanotoday.it/eventi/faces-erika-capobianco.html,Arte e cultura,"Via Calatafimi, Ticinese, Municipio 1, Milano, Lombardia, 20136, Italia",45.4550699,9.1839375,0
Concerti,24-09-19,2019-09-23,"Via Giuseppe di Vittorio, Milano, MI",Mediolanum Forum di Assago,Un nuovo concerto di Michael Bublé al Mediolanum Forum. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-michael-buble.html,Musica e vita notturna,"Via Giuseppe Di Vittorio, Pontesesto, Rozzano, Milano, Lombardia, 20072, Italia",45.3848731,9.1854672,7
Concerti,24-09-19,2019-09-23,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,Due concerti di Francesco De Gregori a Milano a Settembre. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-de-gregori-biglietti.html,Musica e vita notturna,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,5
Concerti,24-09-19,2019-09-23,"Via Giuseppe di Vittorio, 6, Milano, MI",Mediolanum Forum,Michael Bublé in concerto: il 23 e il 24 settembre al Mediolanum Forum di Assago,https://www.milanotoday.it/eventi/michael-buble-mediolanum-forum.html,Musica e vita notturna,"6, Via Giuseppe Di Vittorio, Foramagno, Mezzate, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4355184,9.2889768,6
Incontri,31-10-19,2019-09-24,"Via Vincenzo Forcella, 7, Milano, MI",ESH Gallery,Esh veadamà - Fuoco e terra. craft contemporaneo da Israele,https://www.milanotoday.it/eventi/esh-veadama-fuoco-e-terra-craft-2019.html,Formazione e networking,"Via Vincenzo Forcella, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.452594,9.1673964,7
Concerto,24-09-19,2019-09-24,"piazza Duomo, Milano, MI",Museo del Novecento di Milano,Concerto al Museo del Novecento,,Musica e vita notturna,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0
Spettacoli,24-09-19,2019-09-24,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,De Gregori & Orchestra - Greatest Hits Live,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2019-2020/de-gregori-orchestra-greatest-hits-live,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,5
Spettacoli,24-09-19,2019-09-24,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Il suono e la parola,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2019-2020/il-suono-e-la-parola,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,9
,24-09-19,2019-09-24,"Via Arcivescovo Calabiana, 6, Milano, MI",Talent Garden Calabiana,Storie dal futuro migliore: il 24 settembre a Talent Garden,https://www.milanotoday.it/eventi/storie-dal-futuro.html,Non classificato,"6, Via Arcivescovo Calabiana, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4441351,9.208477,9
Teatri,25-09-19,2019-09-25,"Via Gaetano de Castillia, 28, Milano, MI",Fondazione Riccardo Catella,Al teatro Franco Parenti in scena il valore della differenza con blume dell’associazione torinese Liberamenteunico,https://www.milanotoday.it/eventi/al-teatro-franco-parenti-in-scena-il-valore-della-differenza.html,Teatro e spettacolo,"28, Via Gaetano De Castillia, Isola, Municipio 9, Milano, Lombardia, 20124, Italia",45.4857844,9.192789,0
Mostre,31-12-19,2019-09-25,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,"Giorgio De Chirico in mostra a Palazzo Reale: ""Un viaggio tra i misteri della sua pittura""",https://www.milanotoday.it/eventi/mostra-de-chirico-palazzo-reale.html,Arte e cultura,"Giacomo, 12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20100, Italia",45.4632066,9.1914879,0
,25-09-19,2019-09-25,"Corso di Porta Ticinese, 69, Milano, MI",SpazioRAW,'L'aurora boreale a Milano',https://www.milanotoday.it/eventi/aurora-boreale-a-milano.html,Non classificato,"69, Corso di Porta Ticinese, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4566187,9.1808704,0
Spettacoli,25-09-19,2019-09-25,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Il miracolo della cena,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2019-2020/il-miracolo-della-cena,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0
Incontri,26-09-19,2019-09-26,"Viale delle Rimembranze di Lambrate 16, Milano, MI",Spazio Lambrate,Vedere l'invisibile,https://www.milanotoday.it/eventi/vedere-l-invisibile-2019.html,Formazione e networking,"Viale delle Rimembranze di Lambrate, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4822757,9.2396793,9
Incontri,26-09-19,2019-09-26,"Via Corsico 3, Milano, MI",RAL Arts & Crafts,"Ralab “un, due, tre… spilla”",https://www.milanotoday.it/eventi/ralab-un-due-tre-spilla.html,Formazione e networking,"Ral8022, 3, Via Corsico, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523462,9.1734918,7
Incontri,13-10-19,2019-09-26,"Via Achille Maiocchi, 15, Milano, MI",Maiocchi15,Milano millevolti. Esposizione delle opere di andrea sangalli,https://www.milanotoday.it/eventi/milano-millevolti-esposizione-delle-opere-di-andrea-sangalli.html,Formazione e networking,"Via Achille Maiocchi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4762588,9.2159801,9
Incontri,15-11-19,2019-09-26,"Via Nerino, 3, Milano, MI",MAAB Gallery,Antonio Calderara,https://www.milanotoday.it/eventi/antonio-calderara-antonio-calderara.html,Formazione e networking,"3, Via Nerino, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4617617,9.1841465,0
Incontri,26-09-19,2019-09-26,"Piazza Guglielmo Oberdan, Milano, MI",Metro Porta Venezia - Piazza Oberdan,Cantata popolare per Nanni Svampa,https://www.milanotoday.it/eventi/cantata-popolare-per-nanni-svampa.html,Formazione e networking,"Piazza Guglielmo Oberdan, Giardini Porta Venezia, Municipio 1, Milano, Lombardia, 20219, Italia",45.4742764,9.2045505,9
Sagre,29-09-19,2019-09-26,"Via Circonvallazione Idroscalo, Milano, MI",Idroscalo,Barbecue americano Festival all'Idroscalo 26-29 settembre 2019,https://www.milanotoday.it/eventi/barbecue-festival-2019.html,Enogastronomia,"Via Circonvallazione Idroscalo, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.465095,9.2830627,6
Incontri,02-11-19,2019-09-26,"Via Goffredo Mameli, 46, Milano, MI",Galleria Conceptual,Gianni Emilio Simonetti,https://www.milanotoday.it/eventi/gianni-emilio-simonetti-2019.html,Formazione e networking,"46, Via Goffredo Mameli, XXII Marzo, Municipio 4, Milano, Lombardia, 20137, Italia",45.4631562,9.2133629,9
Incontri,29-09-19,2019-09-26,"Via Mozart, 14, Milano, MI",Villa Necchi Campiglio,Leonardo Genio del vino” dal 26 al 29 settembre a Villa Necchi Campiglio,https://www.milanotoday.it/eventi/leonardo-genio-del-vino-dal-26-al-29-settembre.html,Formazione e networking,"14, Via Wolfgang Amadeus Mozart, Quartiere Boschetto, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4159579,9.0475197,8
,09-10-19,2019-09-26,"Via Antonio Cecchi, 8, Milano, MI",SBLU_spazioalbello,'Homage to Andrei Tarkovsky': l'appuntamento,https://www.milanotoday.it/eventi/homage-to-andrei-tarkovsky.html,Non classificato,"Via Antonio Cecchi, Washington, Municipio 7, Milano, Lombardia, 20146, Italia",45.4606001,9.1512169,3
Sport,27-09-19,2019-09-27,"Piazza Tre Torri, Milano, MI",Piazza Tre Torri,"Milano, si corre in pigiama all’alba per la prevenzione del tumore al seno",https://www.milanotoday.it/eventi/corsa-pigiama-citylife.html,Sport e attività fisica,"Piazza Tre Torri, Tre Torri, Municipio 8 di Milano, Milano, Lombardia, 20149, Italia",45.4783108,9.1570584,3
Manifestazioni,30-09-19,2019-09-27,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"In Triennale (ma non solo) arriva ""Milano CalcioCity"", l'evento dedicato al gioco del calcio",https://www.milanotoday.it/eventi/milano-calciocity-2019.html,Altri eventi,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0
Sagre,29-09-19,2019-09-27,"Via Giovanni Pascoli, 89, Milano, MI",birreria il porco,Porkoberfest2019,https://www.milanotoday.it/eventi/porkoberfest2019-2019.html,Enogastronomia,"Via Giovanni Pascoli, Linate, Peschiera Borromeo, Milano, Lombardia, 20138, Italia",45.4465918,9.270495,6
Incontri,28-09-19,2019-09-27,"Via Oreste Salomone 68, Milano, MI",F.lli Ingegnoli,Anche a Milano le 100 sfumature di viole,https://www.milanotoday.it/eventi/anche-a-milano-le-100-sfumature-di-viole.html,Formazione e networking,"Fratelli Ingegnoli, 68, Via Oreste Salomone, Mecenate, Municipio 4, Milano, Lombardia, 20138, Italia",45.4510122,9.2412805,6
Concerti,27-09-19,2019-09-27,"Largo Marinai d'Italia, Milano, MI",Palazzina Liberty,Concerto da Mozart ai romantici russi: a Milano il 27 settembre 2019,https://www.milanotoday.it/eventi/concerto-mozart-schubert-caikovskij-27-settembre-2019.html,Musica e vita notturna,"Parco Vittorio Formentano, Municipio 4, Milano, Lombardia, Italia",45.4603042,9.2158439,9
Manifestazioni,13-10-19,2019-09-27,"Corso Buenos Aires, 33, Milano, MI",Teatro Elfo Puccini,"""Milano Oltre Festival"", arriva un mese dedicato alla danza contemporanea",https://www.milanotoday.it/eventi/milano-oltre-festival-danza.html,Altri eventi,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,9
Spettacoli,27-09-19,2019-09-27,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Quando la vita era piena di goal,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2019-2020/quando-la-vita-era-piena-di-goal,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0
Spettacoli,27-09-19,2019-09-27,"v. Matteotti 30,20064, Gorgonzola, MI,Italia",Sala Argentia,70 anni di risate,https://www.teatro.it/spettacoli/gorgonzola/sala-argentia/2019-2020/70-anni-di-risate,Teatro e spettacolo,"Sala Argentia, 30, Via Giacomo Matteotti, Gorgonzola, Milano, Lombardia, 20064, Italia",45.5327792,9.4032916,2
Concerti,28-09-19,2019-09-27,"Via Pietrasanta, 14, Milano, MI",Magazzini Generali,Ricardo Villalobos ai Magazzini Generali,https://www.milanotoday.it/eventi/ricardo-villalobos-ai-magazzini-generali.html,Musica e vita notturna,"14, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4438506,9.1964489,7
Incontri,29-09-19,2019-09-27,"Via Pier Paolo Pasolini, 3, Milano, MI",UpTown,La Milano green week sbarca ad uptown,https://www.milanotoday.it/eventi/la-milano-green-week-sbarca-ad-uptown-2019.html,Formazione e networking,"Cascina Merlata SPAZIO VIVO, 3, Via Pier Paolo Pasolini, Maggiore - Musocco, Cascina Merlata, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.5066453,9.1031746,1
Disco&Feste,27-09-19,2019-09-27,"Largo Isarco, 2, Milano, MI",Fondazione Prada,Una grande festa musicale in Fondazione Prada il 27 settembre,https://www.milanotoday.it/eventi/evento-musicale-fondazione-prada.html,Musica e vita notturna,"2, Largo Isarco, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4441885,9.2034768,9
Manifestazioni,28-09-19,2019-09-27,"Via Palestro, Milano, MI",Giardini Indro Montanelli,"Ai Giardini di Porta Venezia arriva ""Meet Me Tonight"". Incontri e dibattiti sulla scienza",https://www.milanotoday.it/eventi/festival-ricerca-giardini-palestro.html,Altri eventi,"Via Palestro, Giardini Porta Venezia, Municipio 1, Milano, Lombardia, 20219, Italia",45.4722109,9.2017814,9
Manifestazioni,29-09-19,2019-09-27,"Strada Statale 33, 28, Milano, MI",Rho Fiera Milano,"Videogiochi e tornei: arriva la nuova edizione della ""Milan Games Week 2019""",https://www.milanotoday.it/eventi/milano-games-week-2019.html,Altri eventi,"Strada Provinciale ex Strada Statale 415 Paullese, Mecenate, Municipio 4, Milano, Lombardia, 20097, Italia",45.4364823,9.2515916,6
,29-09-19,2019-09-28,"Corso Magenta, Milano, MI, Italia 65",Museo Vigna di Leonardo - Casa degli Atellani,Mostra Leonardo Genio e bellezza,https://www.milanotoday.it/eventi/mostra-leonardo-genio-e-bellezza-2019.html,Non classificato,"Corso Magenta, 20025 Legnano MI, Italy",45.5901297,8.9192831,4
Incontri,29-09-19,2019-09-28,"Via Larga, Milano, MI",,A Milano si sale sul Tram del Cuore per prevenire le malattie cardiovascolari,https://www.milanotoday.it/eventi/milano-tram-cuore.html,Formazione e networking,"Via Larga, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.462999,9.194831,0
,29-09-19,2019-09-28,"Via San Gregorio, 29, Milano, MI",Salone dei Tessuti,IKEA Italia compie 30 anni e ci invita a riscoprire il piacere del sonno,https://www.milanotoday.it/eventi/ikea-italia-compie-30-anni-e-ci-invita-a-riscoprire-il-piacere-del-sonno.html,Non classificato,"Cafezal Specialty Coffee Roasters, 29A, Via San Gregorio, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4796579,9.2040437,9
