categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
Spettacoli,28-11-21,2021-11-28,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Luci (e ombre) della ribalta,https://www.teatro.it/spettacoli/milano/martinitt/2021-2022/luci-e-ombre-della-ribalta,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4798362,9.2457864,7
Mostre,28-11-21,2021-11-28,"Via Giulio Cesare Procaccini, 4, Milano, MI",Fabbrica del Vapore - Sala delle Colonne,"""Still my heart beats, my joséphine baker"" - Incontro e spettacolo di omaggio a j. baker",https://www.milanotoday.it/eventi/still-my-heart-beats-2021.html,Arte e cultura,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796,2
,28-11-21,2021-11-28,"Via Novara, 392, Milano, MI",Bosco in Città,"Laboratorio ""La comunicazione tra cane e bambino""",https://www.milanotoday.it/eventi/laboratorio-la-comunicazione-tra-cane-e-bambino.html,Non classificato,"Via Novara, Figino, Municipio 7, Milano, Lombardia, 20019, Italia",45.4879958,9.0728509,1
Spettacoli,28-11-21,2021-11-28,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Alcesti - una donna,https://www.teatro.it/spettacoli/milano/mtm-litta/2021-2022/alcesti-una-donna,Teatro e spettacolo,"Boccascena Cafè, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.466045,9.1778296,8
Spettacoli,28-11-21,2021-11-28,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,Fuori Misura,https://www.teatro.it/spettacoli/milano/leonardo/2021-2022/fuori-misura-il-leopardi-come-non-ve-lha-mai-raccontato-nessuno,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901,0
Spettacoli,28-11-21,2021-11-28,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Tiresias,https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2021-2022/tiresias,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
,28-11-21,2021-11-28,"Via Filippo Sassetti, 31, Milano, MI",Snam,Open factory 2021 | snam: visita guidata alla mostra “the thin line”,https://www.milanotoday.it/eventi/open-factory-2021-snam-visita-guidata-alla-mostra-the-thin-line-8502865.html,Non classificato,"31, Via Filippo Sassetti, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4887635,9.1928717,8
Spettacoli,28-11-21,2021-11-28,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Vittorio Sgarbi - Dante Giotto e l'amore,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/vittorio-sgarbi-dante-giotto,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Spettacoli,28-11-21,2021-11-28,"via Fezzan,11,20146, Milano, MI,Italia",Ecoteatro,"Com'è ancora umano lei, caro Fantozzi",https://www.teatro.it/spettacoli/milano/ecoteatro/2021-2022/come-ancora-umano-lei-caro-fantozzi,Teatro e spettacolo,"EcoTeatro, 11, Via Fezzan, Bande Nere, Municipio 6, Milano, Lombardia, 20146, Italia",45.4592109,9.1459527,6
Spettacoli,28-11-21,2021-11-28,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,"Non domandarmi di me, Marta mia",https://www.teatro.it/spettacoli/milano/gerolamo/2021-2022/non-domandarmi-di-me-marta-mia,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551,8
Spettacoli,28-11-21,2021-11-28,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Orgoglio e pregiudizio,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2021-2022/orgoglio-e-pregiudizio,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Spettacoli,28-11-21,2021-11-28,"via Filodrammatici,1,20121, Milano, MI,Italia",Filodrammatici,N.E.R.D.s. - Sintomi,https://www.teatro.it/spettacoli/milano/filodrammatici/2021-2022/nerds-sintomi,Teatro e spettacolo,"Teatro dei Filodrammatici, 1, Via Filodrammatici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.467261,9.188435,8
Spettacoli,29-11-21,2021-11-29,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,Francesco Tesei - Human,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2021-2022/human,Teatro e spettacolo,"20145, Italy",45.4643,9.1895,8
,29-11-21,2021-11-29,"Via Raffaele Lambruschini, 4, Milano, MI",Politecnico - Campus Bovisa,Torna l'Alt finance day: una giornata sulla finanza alternativa,https://www.milanotoday.it/eventi/finanza-alternativa-politecnico.html,Non classificato,"Biblioteca Bovisa La Masa, 4, Via Raffaele Lambruschini, Bovisa, Municipio 9, Milano, Lombardia, 20156, Italia",45.5032082,9.1571452,2
Spettacoli,30-11-21,2021-11-30,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,Le Vibrazioni in Orchestra di e con Beppe Vessicchio,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2021-2022/le-vibrazioni-in-orchestra-di-e-con-beppe-vessicchio,Teatro e spettacolo,"20145, Italy",45.4643,9.1895,8
,30-11-21,2021-11-30,"Via Sant'Antonio, 5, Milano, MI",Centro Pastorale Ambrosiano,Intelligenza artificiale e criptovalute: essere giovani in un mondo ad alto contenuto digitale,https://www.milanotoday.it/eventi/intelligenza-artificiale-2021.html,Non classificato,"5, Via Sant'Antonio, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4614519,9.1934697,8
Mostre,30-11-21,2021-11-30,"Via Savona, 97, Milano, MI",Studio di Maria Cristina Carlini,Open Studio. Maria Cristina Carlini. Giornata del contemporaneo - amaci,https://www.milanotoday.it/eventi/open-studio-maria-cristina-carlini.html,Arte e cultura,"skillwill, 97, Via Savona, Lorenteggio, Municipio 6, Milano, Lombardia, 20144, Italia",45.4501844,9.1525451,6
Teatri,01-12-21,2021-12-01,"Via Giorgio Vasari, 15, Milano, MI",Teatro Franco Parenti,"""Note in bianco e nero"" con Corrado Tedeschi",https://www.milanotoday.it/eventi/spettacolo-note-in-bianco-e-nero-corrado-tedeschi-franco-parenti.html,Teatro e spettacolo,"Via Giorgio Vasari, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542475,9.2073471,0
,01-12-21,2021-12-01,"Via Bergognone, 34, Milano, MI",Base Milano,nascosto. con mario calabresi,https://www.milanotoday.it/eventi/mario-calabresi-speaking-base-milano-1-dicembre-2021.html,Non classificato,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146,6
Mostre,13-03-22,2021-12-01,"Viale Emilio Alemagna, 6, Milano, MI",Triennale,"Giovanni Gastel, ""The People I like""",https://www.milanotoday.it/eventi/mostra-giovanni-gastel-triennale.html,Arte e cultura,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,2
,24-12-21,2021-12-01,"Via Luigi Guanella, 11, Milano, MI",Associazione Veronica Sacchi ODV,Alla Boutique dei nasi rossi 2021 il Natale è solidale,https://www.milanotoday.it/eventi/alla-boutique-dei-nasi-rossi.html,Non classificato,"11, Via Don Luigi Guanella, Viale Monza, Municipio 2, Milano, Lombardia, 20128, Italia",45.5112661,9.2259675,4
Teatri,29-12-21,2021-12-01,"Viale Monza, 140, Milano, MI",Zelig,Le nuove date di Zelig di dicembre e come acquistare i biglietti,https://www.milanotoday.it/eventi/biglietti-spettacoli-zelig-dicembre-2021.html,Teatro e spettacolo,"140, Viale Monza, Municipio 2, Milano, Lombardia, 20127, Italia",45.5040458,9.2223168,4
Concerti,02-12-21,2021-12-01,"Largo Gustav Mahler, Milano, MI",Auditorium di Milano,"""La buona novella"", un concerto omaggio a De Andrè con LaVerdi",https://www.milanotoday.it/eventi/concerto-omaggio-de-andre-auditorium-milano.html,Musica e vita notturna,"Largo Gustav Mahler, Ticinese, Municipio 5, Milano, Lombardia, 20136, Italia",45.4464478,9.1792601,6
Teatri,01-12-21,2021-12-01,"Via Giorgio Vasari, 15, Milano, MI",Teatro Franco Parenti,"""Note in bianco e nero"" con Corrado Tedeschi",https://www.milanotoday.it/eventi/spettacolo-note-in-bianco-e-nero-corrado-tedeschi-franco-parenti.html,Teatro e spettacolo,"Via Giorgio Vasari, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542475,9.2073471,0
Teatri,01-12-21,2021-12-01,"Via Giorgio Vasari, 15, Milano, MI",Teatro Franco Parenti,"""Note in bianco e nero"" con Corrado Tedeschi",https://www.milanotoday.it/eventi/spettacolo-note-in-bianco-e-nero-corrado-tedeschi-franco-parenti.html,Teatro e spettacolo,"Via Giorgio Vasari, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542475,9.2073471,0
Mostre,13-03-22,2021-12-01,"Viale Emilio Alemagna, 6, Milano, MI",Triennale,"Giovanni Gastel, ""The People I like""",https://www.milanotoday.it/eventi/mostra-giovanni-gastel-triennale.html,Arte e cultura,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,2
Spettacoli,01-12-21,2021-12-01,"vicolo Fiume 4,20092, Cinisello Balsamo, MI,Italia",Pax,L'idiota,https://www.teatro.it/spettacoli/cinisello-balsamo/pax/2021-2022/lidiota,Teatro e spettacolo,"CineTeatro Pax, 4, Vicolo Fiume, Cinisello, Cinisello Balsamo, Zona Omogenea Milano Nord, Milano, Lombardia, 20092, Italia",45.5564874,9.2169118,4
Concerti,18-12-21,2021-12-01,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Ludovico Einaudi in concerto a Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-ludovico-einaudi-teatro-dal-verme-biglietti.html,Musica e vita notturna,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,8
Spettacoli,02-12-21,2021-12-02,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Concerto Orchestra dell'Accademia - Plàcido Domingo,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2021-2022/concerto-orchestra-dellaccademia-placido-domingo,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701,8
Mostra,12-01-22,2021-12-02,"via Brera, 28, Milano, MI",Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,Oggetto Libro (IV Edizione) Biennale internazionale del libro d’Artista e di Design,,Arte e cultura,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071,8
Incontri,29-01-22,2021-12-02,"Via dell'Aprica, 16, Milano, MI",RE-COLLECTED Shop,Scarti quotidiani di Lucia Dibi,https://www.milanotoday.it/eventi/scarti-quotidiani-di-lucia-dibi-2021.html,Formazione e networking,"16, Via dell'Aprica, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4939331,9.1791765,2
Mostre,04-02-22,2021-12-02,"Via Nerino, 3, Milano, MI",MAAB Gallery,Astrazione: le 5 vie,https://www.milanotoday.it/eventi/astrazione-le-5-vie-2021.html,Arte e cultura,"3, Via Nerino, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4617617,9.1841465,8
Spettacoli,02-12-21,2021-12-02,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Resurrexit Cassandra,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2021-2022/resurrexit-cassandra,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Spettacoli,02-12-21,2021-12-02,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,Modern Family 1.0,https://www.teatro.it/spettacoli/milano/leonardo/2021-2022/modern-family-10,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901,0
Incontri,29-01-22,2021-12-02,"Via dell'Aprica, 16, Milano, MI",RE-COLLECTED Shop,Scarti quotidiani di Lucia Dibi,https://www.milanotoday.it/eventi/scarti-quotidiani-di-lucia-dibi-2021.html,Formazione e networking,"16, Via dell'Aprica, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4939331,9.1791765,2
,15-01-22,2021-12-02,"Galleria Strasburgo, 3, Milano, MI",Studio Bolzani,"Fattori, i disegni dai taccuini del maestro",https://www.milanotoday.it/eventi/fattori-disegni-taccuini.html,Non classificato,"3, Galleria privata Strasburgo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4649141,9.197794,8
Teatri,02-12-21,2021-12-02,"Alzaia Naviglio Grande, 116, Milano, MI",Canottieri San Cristoforo,"Canzoni, risotto e risate alla Canottieri Milano per gli Amici del Monumentale",https://www.milanotoday.it/eventi/serata-canzoni-canottieri-milano.html,Teatro e spettacolo,"116, Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.448646,9.1591003,6
Incontri,02-12-21,2021-12-02,"Via Orti, Milano, MI",Ciasmo,Disegni e vignette anti-covid per rinforzare il sistema immunitario e il buonumore,https://www.milanotoday.it/eventi/disegni-e-vignette-anti-covid.html,Formazione e networking,"Via Orti, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4551485,9.2007403,0
Mostre,04-02-22,2021-12-02,"Via Nerino, 3, Milano, MI",MAAB Gallery,Astrazione: le 5 vie,https://www.milanotoday.it/eventi/astrazione-le-5-vie-2021.html,Arte e cultura,"3, Via Nerino, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4617617,9.1841465,8
,15-01-22,2021-12-02,"Galleria Strasburgo, 3, Milano, MI",Studio Bolzani,"Fattori, i disegni dai taccuini del maestro",https://www.milanotoday.it/eventi/fattori-disegni-taccuini.html,Non classificato,"3, Galleria privata Strasburgo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4649141,9.197794,8
Teatri,05-12-21,2021-12-02,"Corso di Porta Romana, 63, Milano, MI",Teatro Carcano,"Michela Murgia a teatro in ""Don Giovanni, l'incubo elegante""",https://www.milanotoday.it/eventi/spettacolo-michela-murgia-teatro-carcano-don-giovanni.html,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
Mostre,09-01-22,2021-12-03,"Piazza Duca d'Aosta, 1, Milano, MI",AiBinari,"Mostra personale ""Cuore e sangue""",https://www.milanotoday.it/eventi/mostra-personale-cuore-e-sangue-2021.html,Arte e cultura,"KFC, 1, Piazza Duca d'Aosta, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4852065,9.2052893,0
Mostre,09-01-22,2021-12-03,"Piazza Duca d'Aosta, 1, Milano, MI",AiBinari,"Mostra personale ""Cuore e sangue""",https://www.milanotoday.it/eventi/mostra-personale-cuore-e-sangue-2021.html,Arte e cultura,"KFC, 1, Piazza Duca d'Aosta, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4852065,9.2052893,0
,03-12-21,2021-12-03,"Via Daniele Ricciarelli, 3, Milano, MI",CiuCiu Bollicine Musicabaret,Venerdì 3 dicembre al ciu ciu jazz show con klaus bellavitis,https://www.milanotoday.it/eventi/venerdi-3-dicembre-al-ciu-ciu-jazz-show-2021.html,Non classificato,"Via Daniele Ricciarelli, Selinunte, Municipio 7, Milano, Lombardia, 20148, Italia",45.4727589,9.1433927,2
Mostre,15-05-22,2021-12-03,"Piazza Duca d'Aosta, Milano, MI",Stazione Centrale,"La maxi mostra di Banksy in stazione a Milano: 130 opere in esposizione, 30 sono inedite",https://www.milanotoday.it/eventi/mostra-banksy-stazione-biglietti.html,Arte e cultura,"Piazza Duca d'Aosta, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4848412,9.2032441,0
Mostre,22-01-22,2021-12-03,"Via San Maurilio, 14, Milano, MI",Gilda Contemporary Art,"""Della terra"" di Roberto Ghezzi",https://www.milanotoday.it/eventi/della-terra-di-roberto-ghezzi-2021.html,Arte e cultura,"14, Via San Maurilio, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4622752,9.1839049,8
Spettacoli,03-12-21,2021-12-03,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,John Malkovich - The Music Critic,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2021-2022/john-malkovichs-inferno,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,4
Spettacoli,03-12-21,2021-12-03,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Casalinghi disperati,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2021-2022/casalinghi-disperati,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963,5
Mostre,15-05-22,2021-12-03,"Piazza Duca d'Aosta, Milano, MI",Stazione Centrale,"La maxi mostra di Banksy in stazione a Milano: 130 opere in esposizione, 30 sono inedite",https://www.milanotoday.it/eventi/mostra-banksy-stazione-biglietti.html,Arte e cultura,"Piazza Duca d'Aosta, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4848412,9.2032441,0
Spettacoli,03-12-21,2021-12-03,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Drusilla Foer - Eleganzissima,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/drusilla-foer-eleganzissima,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Mostre,22-01-22,2021-12-03,"Via San Maurilio, 14, Milano, MI",Gilda Contemporary Art,"""Della terra"" di Roberto Ghezzi",https://www.milanotoday.it/eventi/della-terra-di-roberto-ghezzi-2021.html,Arte e cultura,"14, Via San Maurilio, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4622752,9.1839049,8
,04-12-21,2021-12-03,"Via Cesare Correnti, 11, Milano, MI",Teatro Arsenale,"""Perdifiato"": l'incredibile vita di Alfonsina Strada",https://www.milanotoday.it/eventi/perdifiato-spettacolo.html,Non classificato,"11, Via Cesare Correnti, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4596165,9.1798297,8
Mostre,15-05-22,2021-12-03,"Piazza Quattro Novembre, Milano, MI","Galleria dei Mosaici, Stazione Centrale","Le opere di Banksy restano a Milano, ma cambiano luogo. La nuova mostra da non perdere",https://www.milanotoday.it/eventi/mostra-banksy-stazione-centrale.html,Arte e cultura,"Piazza Quattro Novembre, Case Bettola, Lacchiarella, Milano, Lombardia, Italia",45.3194673,9.1384677,6
Mostre,15-05-22,2021-12-03,"Piazza Quattro Novembre, Milano, MI","Galleria dei Mosaici, Stazione Centrale","Le opere di Banksy restano a Milano, ma cambiano luogo. La nuova mostra da non perdere",https://www.milanotoday.it/eventi/mostra-banksy-stazione-centrale.html,Arte e cultura,"Piazza Quattro Novembre, Case Bettola, Lacchiarella, Milano, Lombardia, Italia",45.3194673,9.1384677,6
Manifestazioni,16-01-22,2021-12-04,"Via Carlo Botta, 18, Milano, MI",Bagni Misteriosi,La magia del Natale arriva ai Bagni Misteriosi,https://www.milanotoday.it/eventi/pista-pattinaggio-bagni-misteriosi-natale-2021.html,Altri eventi,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,0
Spettacoli,04-12-21,2021-12-04,"via Gaudenzio Ferrari 11,20123, Milano, MI,Italia",Teatro i,Nella solitudine dei campi di cotone,https://www.teatro.it/spettacoli/milano/teatro-i/2021-2022/nella-solitudine-dei-campi-di-cotone,Teatro e spettacolo,"Teatro i, 11, Via Gaudenzio Ferrari, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4551612,9.1767832,6
