categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,cluster,subcluster,hierarchical_id
Incontri,21-10-20,21-10-20,"Viale Pasubio, 5, Milano, MI",Fondazione Giangiacomo Feltrinelli,"Uomo vs ambiente, un equilibrio precario: ecco il tema del prossimo incontro ""E se domani""",https://www.milanotoday.it/eventi/evento-uomo-natura-21-ottobre-eni-feltrinelli.html,Formazione e networking,"Fondazione Giangiacomo Feltrinelli, 5, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814126,9.1843952,0,0,0.0
Spettacoli,22-10-20,22-10-20,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Recital Straordinario - Jonas Kaufmann,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/recital-straordinario-jonas-kaufmann,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701,0,0,0.0
Mostra,31-12-20,22-10-20,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,Performing RAFFAELLO - Serata MUNARI,,Arte e cultura,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071,0,0,0.0
Incontri,25-10-20,23-10-20,"Via San Vittore, 21, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Laboratori, dipinti e giochi: il week-end al Museo della Scienza è dedicato ai bambini",https://www.milanotoday.it/eventi/week-end-museo-scienza-attivita-bambini.html,Formazione e networking,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462,0,0,0.0
Concerti,23-10-20,23-10-20,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,Un concerto di Franco D'Andrea alla Triennale di Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-franco-d-andrea-triennale-milano.html,Musica e vita notturna,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0,0,0.0
Teatri,24-10-20,24-10-20,"Viale Emilio Alemagna, 6, Milano, MI",Triennale Milano Teatro,Il viaggio di Neaco',https://www.milanotoday.it/eventi/il-viaggio-di-neaco-neaco-neapolitan-contamination.html,Teatro e spettacolo,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0,0,0.0
Concerti,24-10-20,24-10-20,"Corso Garibaldi, 27, Milano, MI",Cam Garibaldi,Concerto Stereomood,https://www.milanotoday.it/eventi/concerto-stereomood-stereomood-2020.html,Musica e vita notturna,"27, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4730231,9.18362,0,0,0.0
Spettacoli,25-10-20,25-10-20,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Diplomazia,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2020-2021/diplomazia-una-notte-per-salvare-parigi,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0,0,0.0
Mostre,13-12-20,25-10-20,"Via Vigevano, 3, Milano, MI",Fondazione Arnaldo Pomodoro,Visite guidate Open Studio - Il teatro scolpito di Arnaldo Pomodoro,https://www.milanotoday.it/eventi/pomodoro-open-studio-visite-guidate.html,Arte e cultura,"Fondazione Arnaldo Pomodoro, 3, Via Vigevano, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523858,9.1755421,0,0,0.0
,25-10-20,25-10-20,"Via Corsico, 3, Milano, MI",Corte di Via Corsico 3,"Ricorditi di me, che son la Pia",https://www.milanotoday.it/eventi/ricorditi-di-me-che-son-la-pia-compagnia-carnevale-2020.html,Non classificato,"Ral8022, 3, Via Corsico, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523462,9.1734918,0,0,0.0
Spettacoli,25-10-20,25-10-20,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,Storie - Stefano Massini,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2020-2021/storie,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881,0,0,0.0
Spettacoli,25-10-20,25-10-20,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,"Io, Ludwig van Beethoven",https://www.teatro.it/spettacoli/milano/litta/2020-2021/io-ludwig-van-beethoven,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767,0,0,0.0
Mostre,03-11-20,25-10-20,"Alzaia Naviglio Grande, 4, Milano, MI",Vi.P. Gallery Milano,"Alessandra Cantamessa, deserti e altre storie",https://www.milanotoday.it/eventi/alessandra-cantamessa-deserti.html,Arte e cultura,"4, Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4521916,9.1761844,0,0,0.0
Spettacoli,25-10-20,25-10-20,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Paolo Rossi - Pane o libertà. Su la testa,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2020-2021/pane-o-liberta-su-la-testa,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718248,9.1828857,0,0,0.0
Concerti,27-10-20,27-10-20,"Via Brembo, 23, Milano, MI",GECKO23,"Jazzmi ""night and day"": trio niero fait longo al gecko23 con ""italian mood""",https://www.milanotoday.it/eventi/jazzmi-night-and-day-trio-niero-fait-longo-al-gecko23-2020.html,Musica e vita notturna,"23, Via Brembo, Scalo Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4445111,9.2082161,0,2,0.2
Mostre,26-02-21,27-10-20,"Corso Monforte, 23, Milano, MI",Studio Giangaleazzo Visconti,"Xxx - Antonio Catelani, Mario Dellavedova, Luca Pancrazzi",https://www.milanotoday.it/eventi/xxx-antonio-catelani-mario-dellavedova-luca-pancrazzi.html,Arte e cultura,"23, Corso Monforte, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.467112,9.2012094,0,0,0.0
Concerti,27-10-20,27-10-20,"Via Conservatorio, 12, Milano, MI",Conservatorio Giuseppe Verdi,Annullato: cinque fuoriclasse italiani della tastiera suonano al Conservatorio,https://www.milanotoday.it/eventi/concerti-conservatorio-verdi-calendario.html,Musica e vita notturna,"Via Conservatorio, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.464677,9.2030999,0,0,0.0
Mostre,26-02-21,27-10-20,"Corso Monforte, 23, Milano, MI",Studio Giangaleazzo Visconti,"Xxx - Antonio Catelani, Mario Dellavedova, Luca Pancrazzi",https://www.milanotoday.it/eventi/xxx-antonio-catelani-mario-dellavedova-luca-pancrazzi.html,Arte e cultura,"23, Corso Monforte, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.467112,9.2012094,0,0,0.0
Teatri,01-11-20,27-10-20,"Via Rivoli, 6, Milano, MI",Piccolo Teatro Studio Melato,"Annullato: Michele Serra, ""L'amaca di domani"" al Piccolo Teatro",https://www.milanotoday.it/eventi/spettacolo-michele-serra-piccolo-teatro.html,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881,0,0,0.0
Incontri,28-10-20,28-10-20,"Piazza Castello, Milano, MI",Castello Sforzesco,Una cerimonia al Castello Sforzesco (anche online) dedicata agli antichi strumenti musicali Monzino,https://www.milanotoday.it/eventi/cerimonia-castello-sforzesco-quando.html,Formazione e networking,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Mostre,12-09-21,28-10-20,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,"Imperatrici, contadine e artiste: le donne nell'arte russa in mostra a Milano",https://www.milanotoday.it/eventi/mostra-divine-avanguardie-palazzo-reale.html,Arte e cultura,"12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4631707,9.1911184,0,0,0.0
Mostre,14-11-20,28-10-20,"Via Santa Maria Valle, 2, Milano, MI",Milan Art & Events Center,Hairuo ding. duality,https://www.milanotoday.it/eventi/hairuo-ding-duality-hairuo-ding-2020.html,Arte e cultura,"Fondazione Alessandro Durini, 2, Via Santa Maria Valle, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4600544,9.1838916,0,0,0.0
Mostra,12-09-21,28-10-20,"piazza Duomo, Milano, MI",Palazzo Reale,Divine e Avanguardie. La donna in Russia. Dalle icone a Malevich e alle amazzoni dell’avanguardia,,Arte e cultura,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Concerti,28-10-20,28-10-20,"Via Orcagna, 2, Milano, MI",Spazio Teatro No’hma,Il Teatro No'hma inaugura la nuova stagione con un doppio concerto in streaming,https://www.milanotoday.it/eventi/teatro-nohma-doppio-concerto.html,Musica e vita notturna,"2, Via Andrea Orcagna, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4812196,9.2281055,0,6,0.6
Mostre,12-09-21,28-10-20,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,"Imperatrici, contadine e artiste: le donne nell'arte russa in mostra a Milano",https://www.milanotoday.it/eventi/mostra-divine-avanguardie-palazzo-reale.html,Arte e cultura,"12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4631707,9.1911184,0,0,0.0
,01-11-20,29-10-20,"Piazza del Duomo, Milano, MI",Piazza Duomo,"Milano un salone a cielo aperto: ecco il Motor show, auto in mostra tra le vie della città",https://www.milanotoday.it/eventi/salone-auto-mostra-strada.html,Non classificato,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Spettacoli,29-10-20,29-10-20,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Locke,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-acomea/2020-2021/locke,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0,3,0.3
Concerti,29-10-20,29-10-20,"Via Brembo, 23, Milano, MI",Gecko23,"Jazzmi: il trio leo jaculli baghino al gecko23 con ""nu jazz night""",https://www.milanotoday.it/eventi/jazzmi-il-trio-leo-jaculli-baghino-al-gecko23-con-nu-jazz.html,Musica e vita notturna,"23, Via Brembo, Scalo Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4445111,9.2082161,0,2,0.2
Mostre,02-05-21,29-10-20,"Piazza della Scala, 6, Milano, MI",Gallerie d'Italia di piazza Scala,Una nuova mostra di Tiepolo alle Gallerie d'Italia,https://www.milanotoday.it/eventi/mostra-tiepolo-gallerie-italia.html,Arte e cultura,"Gallerie d'Italia, 6, Piazza della Scala, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.467265,9.1905257,0,0,0.0
Mostre,02-05-21,29-10-20,"Piazza della Scala, 6, Milano, MI",Gallerie d'Italia di piazza Scala,Una nuova mostra di Tiepolo alle Gallerie d'Italia,https://www.milanotoday.it/eventi/mostra-tiepolo-gallerie-italia.html,Arte e cultura,"Gallerie d'Italia, 6, Piazza della Scala, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.467265,9.1905257,0,0,0.0
Mostre,21-11-20,29-10-20,"Via Brera, 2, Milano, MI",Galleria Ponte Rosso,"Mostre/a milano  l'arte ai tempi del lockdown:   ""good old days""    20 dipinti inediti di paolo paradiso",https://www.milanotoday.it/eventi/mostre-a-milano-l-arte-ai-tempi-del-lockdown.html,Arte e cultura,"Valstar, 2, Via Brera, Brera, Milano, Lombardia, 20121, Italia",45.4693543,9.1882354,0,0,0.0
Mostre,26-11-20,29-10-20,"Via Brera, 2, Milano, MI",Galleria Ponte Rosso,"L'arte ai tempi del lockdown, una nuova mostra a Milano",https://www.milanotoday.it/eventi/arte-ai-tempi-del-lockdown-mostra.html,Arte e cultura,"Valstar, 2, Via Brera, Brera, Milano, Lombardia, 20121, Italia",45.4693543,9.1882354,0,0,0.0
Mostra,21-03-21,30-10-20,"Piazza della Scala, Milano, MI",Gallerie d'Italia,"Tiepolo. Venezia, Milano, l’Europa",,Arte e cultura,"Piazza della Scala, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4672447,9.1901178,0,0,0.0
Mostre,20-11-20,30-10-20,"Corso di Porta Ticinese, 69, Milano, MI",spazioRAW,Mondiali 2006 - Fabio Diena - Spazioraw,https://www.milanotoday.it/eventi/mondiali-2006-fabio-diena-spazioraw-fabio-diena.html,Arte e cultura,"Laboratorio Tam Tam, 69, Corso di Porta Ticinese, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4567134,9.1809051,0,0,0.0
Incontri,01-11-20,30-10-20,"Via Giulio Cesare Procaccini, 4, Milano, MI",Fabbrica del Vapore,Rea art fair,https://www.milanotoday.it/eventi/rea-art-fair-artisti-emergenti-2020.html,Formazione e networking,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796,0,1,0.1
,03-12-20,31-10-20,"Corso Magenta, 59, Milano, MI","Galleria Credito Valtellinese, Palazzo delle Stelline – Refettorio delle Stelline",The last supper recall,https://www.milanotoday.it/eventi/the-last-supper-recall-andy-warhol-daniel-spoerri.html,Non classificato,"Commissione Europea Ufficio Regionale a Milano della Rappresentanza in Italia, 59, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4652761,9.1731075,0,0,0.0
Spettacoli,01-11-20,01-11-20,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,L'amaca di domani,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2020-2021/lamaca-di-domani,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881,0,0,0.0
Spettacoli,01-11-20,01-11-20,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,…e bastava una inutile carezza a capovolgere il mondo,https://www.teatro.it/spettacoli/milano/gerolamo/2020-2021/e-bastava-una-inutile-carezza-a-capovolgere-il-mondo,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551,0,0,0.0
Incontri,01-11-20,01-11-20,"Via Marziale, 11, Milano, MI",Taverna Visconti,Blodaun lunch in jazz | Taverna Visconti,https://www.milanotoday.it/eventi/blodaun-lunch-in-jazz-taverna-visconti.html,Formazione e networking,"Taverna Visconti, 11, Via Marziale, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4642813,9.1993329,0,0,0.0
Spettacoli,01-11-20,01-11-20,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,The Red Lion,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2020-2021/the-red-lion,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0,0,0.0
Spettacoli,01-11-20,01-11-20,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Il venditore di sigari,https://www.teatro.it/spettacoli/milano/litta/2020-2021/il-venditore-di-sigari,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767,0,0,0.0
Mostre,26-11-20,04-11-20,"Corso di Porta Vigentina, 26, Milano, MI",Galleria Francesco Zanuso,Vietnam mon amour. Barbara Pellizzari,https://www.milanotoday.it/eventi/vietnam-mon-amour-barbara-pellizzari-2020.html,Arte e cultura,"26, Corso di Porta Vigentina, Vigentina, Municipio 1, Milano, Lombardia, 20122, Italia",45.4541218,9.1958744,0,0,0.0
Incontri,14-11-20,04-11-20,"Via San Vittore, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Storie Digitali, al Museo della Scienza gli incontri on-line dedicati alla scienza",https://www.milanotoday.it/eventi/storie-digitali-museo-scienza-incontri-on-line.html,Formazione e networking,"Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4629575,9.1704654,0,0,0.0
Inaugurazione,04-11-20,04-11-20,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,"Presentazione live streaming ""Manuale di archivistica italiana"" di Paolo Franzese - Inauguarazione II anno scuola APD dell'ASMI",,Inaugurazioni,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,0,0,0.0
Incontri,04-11-20,04-11-20,"Piazza Castello, 2, Milano, MI",Casa della Psicologia,Misure anti covid e libertà personale: una serata per riflettere sul significato della libertà al tempo della pandemia,https://www.milanotoday.it/eventi/misure-anti-covid-e-liberta-personale-2020.html,Formazione e networking,"Bar Castello, 2, Piazza Castello, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4690445,9.1818105,0,0,0.0
Spettacoli,05-11-20,05-11-20,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Scateniamo l’inferno,https://www.teatro.it/spettacoli/milano/mtm-litta/2020-2021/scateniamo-linferno,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767,0,0,0.0
Mostre,30-11-20,05-11-20,"Via Luigi Canonica, 38, Milano, MI",Art Studio 38,"Dopo il successo mantovano, la mostra ""100 x 100 fellini"" sbarca a Milano",https://www.milanotoday.it/eventi/dopo-il-successo-mantovano-la-mostra-100-x-100-fellini.html,Arte e cultura,"38, Via Luigi Canonica, Sarpi, Municipio 1, Milano, Lombardia, 20154, Italia",45.4792227,9.1739287,0,-1,0.-1
Incontri,03-12-20,06-11-20,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,Triennale Upside Down: eventi on-line dedicati a mostre e design,https://www.milanotoday.it/eventi/triennale-incontri-on-line-mostre-design.html,Formazione e networking,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0,0,0.0
Incontri,21-11-20,07-11-20,"Via San Vittore, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Il Museo della Scienza chiude al pubblico, debuttano le Storie Digitali",https://www.milanotoday.it/eventi/museo-scienza-chiude-al-pubblico-aprono-storie-digitali.html,Formazione e networking,"Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4629575,9.1704654,0,0,0.0
Spettacoli,08-11-20,08-11-20,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Fuori Misura,https://www.teatro.it/spettacoli/milano/litta/2020-2021/fuori-misura-il-leopardi-come-non-ve-lha-mai-raccontato-nessuno,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767,0,0,0.0
Spettacoli,08-11-20,08-11-20,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Vittorio Sgarbi - Raffaello,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/vittorio-sgarbi-raffaello,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,0,0,0.0
Spettacoli,08-11-20,08-11-20,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,La storia,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2020-2021/la-storia,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0,3,0.3
Iniziative Digitali,31-01-21,09-11-20,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,BRERA ON AIR,,Eventi digitali,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071,0,0,0.0
Teatri,19-11-20,10-11-20,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,"Annullato: lo spettacolo ""La Vedova Socrate"" al Piccolo Teatro, omaggio di Lella Costa a Franca Valeri",https://www.milanotoday.it/eventi/spettacolo-vedova-socrate-piccolo-teatro-lella-costa.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0,0,0.0
